0.6961575718437197,0.7555699063609945,0.7407168227316758,0.6903454956409428,0.7313529221827575,0,2,3,5,6,7,8,11,13,14,15,16,20,21,22,23,24,25,26,27,28,29,30,31,32,35
0.6738779463997416,0.7158540523086858,0.7084275104940265,0.6545043590571521,0.6935744268647078,0,1,2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,27,29,31,32,34
0.685824991927672,0.7500807232805942,0.7400710364869229,0.6916370681304488,0.7313529221827575,0,1,3,4,5,6,7,8,9,10,11,12,13,15,16,18,20,22,23,26,27,29,30,31,32,35
0.706813044882144,0.7623506619309008,0.7562156926057475,0.6790442363577656,0.7313529221827575,1,2,3,4,5,6,7,8,9,10,14,15,16,17,19,20,22,23,24,26,28,29,30,33,34,35
0.6606393283823054,0.7197287697772038,0.7303842428156281,0.6506296415886341,0.6880852437843074,0,1,2,3,7,8,9,10,11,12,13,14,15,17,18,19,20,22,24,25,26,28,29,31,34,35
0.6984178237003552,0.7526638682596061,0.7549241201162415,0.7000322893122376,0.7313529221827575,0,4,5,6,9,10,11,13,15,16,17,18,19,23,24,25,26,27,28,29,30,31,32,33,34,35
0.6738779463997416,0.7371649983855344,0.7310300290603811,0.6599935421375525,0.6945431062318372,0,1,3,4,6,7,8,11,12,13,15,16,18,19,20,21,22,23,24,25,26,29,32,33,34,35
0.7045527930255086,0.7549241201162415,0.7610590894413949,0.6896997093961899,0.7281239909589926,2,3,4,6,7,9,10,12,14,15,16,17,18,19,20,22,23,24,26,27,28,29,30,31,32,34
0.7016467549241201,0.7542783338714886,0.7500807232805942,0.6764610913787537,0.7313529221827575,0,1,2,5,6,7,8,9,11,13,15,16,19,20,21,22,23,24,25,26,27,29,30,32,34,35
0.683887633193413,0.7397481433645463,0.729092670326122,0.6674200839522119,0.6942202131094608,0,1,2,4,5,6,7,9,11,12,16,17,19,21,22,23,24,25,26,27,28,29,31,33,34,35
0.6700032289312238,0.7200516628995802,0.7158540523086858,0.6470778172424927,0.6916370681304488,1,2,3,6,7,8,9,10,11,12,13,14,16,18,19,20,22,25,27,28,29,31,32,33,34,35
0.6909912818856958,0.7358734258960284,0.7403939296092993,0.6780755569906362,0.7190829835324507,1,2,3,4,5,7,8,10,11,13,14,15,17,18,19,20,21,23,24,25,27,29,30,33,34,35
0.6545043590571521,0.7026154342912496,0.6932515337423313,0.6270584436551502,0.6719405876654827,1,2,3,5,8,9,10,11,12,13,14,15,17,18,19,21,22,23,25,27,28,31,32,33,34,35
0.7055214723926381,0.7620277688085244,0.7542783338714886,0.681950274459154,0.7303842428156281,0,1,2,3,4,5,7,8,9,10,11,12,13,15,16,18,20,21,22,23,24,26,27,29,30,33
0.6790442363577656,0.7232805941233452,0.7132709073296739,0.6632224733613175,0.6929286406199548,0,1,2,3,4,5,6,8,9,10,11,12,14,15,16,17,18,21,23,25,26,28,29,31,33,34
0.681304488214401,0.7407168227316758,0.7355505327736519,0.6719405876654827,0.7161769454310624,1,4,6,7,8,9,10,11,12,14,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,34
0.706813044882144,0.7629964481756538,0.755247013238618,0.6887310300290603,0.7300613496932515,0,1,2,3,4,5,8,9,10,11,12,13,15,16,17,18,19,20,21,23,24,27,28,29,30,32
0.6935744268647078,0.7523409751372295,0.7471746851792057,0.68324184694866,0.7281239909589926,0,2,3,4,5,6,7,8,9,10,12,14,15,16,18,20,21,22,23,24,25,27,29,30,31,34
0.6980949305779787,0.7516951888924766,0.7536325476267356,0.6771068776235066,0.7313529221827575,0,1,2,8,9,10,11,12,13,15,16,18,19,20,21,22,23,24,27,28,30,31,32,33,34,35
0.6800129157248951,0.7423312883435583,0.734258960284146,0.6716176945431063,0.6942202131094608,0,2,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,27,29,31,34,35
0.7097190829835325,0.7587988375847594,0.7462060058120762,0.6906683887633194,0.7313529221827575,0,1,2,3,5,7,10,11,12,13,15,16,17,18,20,21,23,24,25,26,27,29,30,32,33,35
0.7039070067807556,0.7449144333225702,0.7436228608330643,0.6677429770745883,0.7190829835324507,0,1,2,3,4,7,8,9,10,11,13,15,17,18,19,20,21,22,23,24,25,26,28,29,30,32
0.6874394575395544,0.7445915402001937,0.7426541814659348,0.6674200839522119,0.7071359380045205,1,2,3,4,5,6,7,8,9,11,12,14,15,18,22,23,24,25,26,27,28,29,30,33,34,35
0.6716176945431063,0.7381336777526639,0.7378107846302874,0.6638682596060704,0.6942202131094608,2,3,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,23,24,26,27,28,29,31,33,34
0.6454633516306103,0.7258637391023571,0.7206974491443332,0.6461091378753633,0.7145624798191799,1,2,6,7,8,9,10,12,13,14,17,19,20,21,22,23,26,27,28,29,30,31,32,33,34,35
0.6906683887633194,0.7445915402001937,0.7458831126896998,0.6787213432353891,0.7190829835324507,1,3,4,5,7,8,9,10,11,12,15,17,18,19,21,22,23,24,26,27,29,30,31,33,34,35
0.7000322893122376,0.7465288989344527,0.7529867613819826,0.6693574426864708,0.7313529221827575,0,1,2,4,6,7,8,9,11,12,13,16,18,19,21,23,24,25,26,27,28,30,32,33,34,35
0.6638682596060704,0.7219890216338392,0.7103648692282855,0.6402970616725864,0.6935744268647078,0,1,2,3,4,5,7,8,10,11,14,15,16,17,18,19,20,21,26,27,28,29,31,33,34,35
0.6861478850500484,0.7436228608330643,0.7394252502421699,0.68324184694866,0.7281239909589926,0,2,4,5,6,7,8,10,11,16,17,19,20,21,22,23,25,26,27,28,29,30,31,32,33,34
0.6574103971585405,0.7129480142072974,0.6929286406199548,0.6464320309977397,0.6719405876654827,0,3,4,5,6,8,9,10,11,12,14,15,17,18,19,20,21,22,23,25,26,28,29,31,32,34
0.6848563125605425,0.7381336777526639,0.7349047465288989,0.6712948014207297,0.6942202131094608,0,2,3,4,5,7,8,10,11,13,15,16,17,18,19,23,24,25,26,27,28,29,31,32,33,35
0.6968033580884727,0.7575072650952535,0.7462060058120762,0.6913141750080724,0.7313529221827575,0,1,3,4,5,6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,30,31,32,34,35
0.707458831126897,0.757184371972877,0.7516951888924766,0.6735550532773652,0.7313529221827575,1,2,4,5,7,9,10,11,12,13,15,16,17,18,19,21,22,23,24,25,26,27,28,30,32,35
0.6687116564417178,0.733613174039393,0.7313529221827575,0.6541814659347756,0.7145624798191799,0,2,3,5,6,8,10,11,12,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,34,35
