0.5025641025641026,0.5282051282051282,0.6974358974358974,0.7538461538461538,0.6820512820512821,0,1,2,4,6,7,8,9,10,11,12,13,15,16,18,19
0.5076923076923077,0.6820512820512821,0.7076923076923077,0.7538461538461538,0.6820512820512821,0,2,3,4,5,7,8,9,10,12,15,16,17,18,19,20
0.6205128205128205,0.5794871794871795,0.6974358974358974,0.7538461538461538,0.6820512820512821,0,1,3,5,6,7,8,9,10,11,12,13,14,17,18,21
0.676923076923077,0.6974358974358974,0.6923076923076923,0.7538461538461538,0.6820512820512821,0,1,2,3,5,6,7,9,10,11,12,13,14,16,17,20
0.5794871794871795,0.6666666666666666,0.7128205128205128,0.7538461538461538,0.6820512820512821,1,2,3,4,5,7,8,9,10,11,12,14,15,16,18,21
0.6051282051282051,0.6358974358974359,0.676923076923077,0.7538461538461538,0.6820512820512821,0,1,2,3,5,6,7,8,9,10,11,13,14,15,18,19
0.5282051282051282,0.5076923076923077,0.6923076923076923,0.7538461538461538,0.5384615384615384,1,2,3,4,8,10,11,12,13,14,15,16,18,19,20,21
0.5333333333333333,0.5076923076923077,0.7333333333333333,0.7538461538461538,0.5076923076923077,1,2,3,4,6,8,9,10,11,12,13,14,15,18,20,21
0.6820512820512821,0.6820512820512821,0.7384615384615385,0.7538461538461538,0.6820512820512821,2,3,4,5,6,7,10,11,12,13,14,16,17,19,20,21
0.558974358974359,0.558974358974359,0.7076923076923077,0.7538461538461538,0.6974358974358974,1,2,3,6,7,8,9,10,11,12,13,14,15,16,18,21
0.5076923076923077,0.6820512820512821,0.7025641025641025,0.7538461538461538,0.676923076923077,0,2,3,4,5,7,8,9,10,12,13,15,16,17,18,19
0.5076923076923077,0.6974358974358974,0.6871794871794872,0.7538461538461538,0.6564102564102564,1,2,3,4,6,7,9,10,11,12,13,15,16,18,20,21
0.5487179487179488,0.6564102564102564,0.7076923076923077,0.7538461538461538,0.6871794871794872,2,3,4,6,7,8,9,10,11,12,14,16,17,18,20,21
0.5897435897435898,0.6820512820512821,0.7230769230769231,0.7538461538461538,0.6564102564102564,1,2,3,4,7,9,11,12,14,15,16,17,18,19,20,21
0.5487179487179488,0.6666666666666666,0.7743589743589744,0.7538461538461538,0.6666666666666666,0,2,4,5,6,7,8,9,10,11,12,15,18,19,20,21
0.517948717948718,0.6615384615384615,0.7435897435897436,0.7538461538461538,0.6717948717948717,1,2,3,4,6,9,10,11,14,15,16,17,18,19,20,21
0.6564102564102564,0.6820512820512821,0.7333333333333333,0.7538461538461538,0.6820512820512821,0,1,2,3,4,5,6,7,8,11,13,14,15,18,19,21
0.6102564102564103,0.6820512820512821,0.7128205128205128,0.7538461538461538,0.6974358974358974,0,1,2,3,5,6,7,9,10,13,15,16,17,19,20,21
0.6820512820512821,0.6923076923076923,0.6974358974358974,0.7538461538461538,0.7333333333333333,1,3,4,5,6,7,8,9,10,12,13,14,15,17,18,19
0.6051282051282051,0.6820512820512821,0.7538461538461538,0.7538461538461538,0.6153846153846154,1,2,3,4,5,6,8,10,11,12,13,14,17,19,20,21
0.6717948717948717,0.6820512820512821,0.7589743589743589,0.7538461538461538,0.6820512820512821,0,2,4,5,6,7,8,9,12,14,15,16,17,18,20,21
0.6512820512820513,0.6051282051282051,0.7692307692307693,0.7538461538461538,0.6666666666666666,0,2,3,4,5,6,7,9,10,11,13,17,18,19,20,21
0.6205128205128205,0.6461538461538462,0.6974358974358974,0.7538461538461538,0.6512820512820513,0,1,2,4,5,8,9,10,13,14,15,16,18,19,20,21
0.5025641025641026,0.6564102564102564,0.6974358974358974,0.7538461538461538,0.6564102564102564,0,1,3,6,7,9,10,11,12,13,15,16,17,18,19,21
0.6717948717948717,0.6871794871794872,0.7948717948717948,0.7538461538461538,0.6820512820512821,0,2,3,4,5,6,7,10,11,12,14,15,18,19,20,21
0.6820512820512821,0.6820512820512821,0.7538461538461538,0.7538461538461538,0.6820512820512821,0,2,3,4,5,6,7,8,10,12,13,14,15,17,19,21
0.5794871794871795,0.6564102564102564,0.7487179487179487,0.7538461538461538,0.6820512820512821,0,1,2,4,5,6,8,10,12,13,14,16,17,18,20,21
0.6051282051282051,0.6820512820512821,0.8358974358974359,0.7538461538461538,0.5794871794871795,0,1,2,3,4,6,7,8,10,12,13,14,15,17,18,19
0.6820512820512821,0.6820512820512821,0.6923076923076923,0.7538461538461538,0.6820512820512821,1,2,3,4,5,6,7,8,10,12,13,14,16,18,20,21
0.5128205128205128,0.5282051282051282,0.7076923076923077,0.7538461538461538,0.7025641025641025,2,3,4,5,8,9,10,11,12,13,15,16,18,19,20,21
0.6102564102564103,0.517948717948718,0.7589743589743589,0.7538461538461538,0.6102564102564103,2,4,5,6,7,8,9,11,12,13,14,15,17,18,20,21
0.5538461538461539,0.6102564102564103,0.7538461538461538,0.7538461538461538,0.6820512820512821,2,3,4,5,6,8,9,10,12,13,14,16,17,18,19,20
0.6102564102564103,0.6820512820512821,0.6871794871794872,0.7538461538461538,0.6923076923076923,0,2,3,5,6,7,8,9,10,13,14,15,16,18,20,21
0.6358974358974359,0.6512820512820513,0.7076923076923077,0.7538461538461538,0.6512820512820513,0,1,2,3,4,5,6,7,9,10,11,15,16,18,20,21
