0.4733140256516343,0.5113777410012412,0.6160529582126604,0.6007447248655358,0.5113777410012412,0,1,5,8,10,14,16,18,20,22,26,27,29,32,35,36,37,44,49,50,53,56,59,63,64,65,66,67,69,70,72,73,78,79,80,81,82,87,93,94,96,99
0.4753827058336781,0.47372776168804304,0.6172941663218866,0.6069507654116674,0.47372776168804304,9,11,16,18,20,23,30,31,32,33,34,35,36,40,41,45,46,48,50,51,52,53,54,56,58,62,70,73,74,76,77,78,80,81,82,87,90,92,96,98,99,100
0.4724865535788167,0.4824162184526272,0.6801820438560199,0.6797683078196111,0.4886222589987588,0,3,7,12,13,14,15,19,28,29,30,31,33,35,36,40,43,46,47,48,55,58,64,66,67,69,70,71,73,75,76,80,82,86,88,89,90,91,93,95,98,101
0.44435250310302027,0.48407116259826233,0.5775755068266446,0.5606123293338849,0.46876292925113777,0,3,10,12,13,15,19,22,24,25,28,29,30,34,35,36,40,41,42,43,45,47,49,50,51,54,58,59,60,62,68,72,74,78,89,91,92,93,94,97,98,99
0.4911046752172114,0.4968969797269342,0.6090194455937112,0.6259826230864708,0.4968969797269342,5,12,14,15,17,18,19,20,21,22,23,25,26,31,32,33,34,38,41,42,43,45,51,54,58,65,66,73,74,76,79,81,82,83,87,90,91,95,96,99,100,102
0.46710798510550267,0.4968969797269342,0.6259826230864708,0.6288787753413322,0.4968969797269342,0,2,10,11,12,15,22,24,27,28,30,39,42,44,45,49,51,52,53,54,55,57,59,60,67,69,75,76,77,79,80,82,86,90,91,92,93,95,96,97,100,101
0.44642118328506414,0.5138601572196938,0.6069507654116674,0.6371534960695077,0.5035167563094746,2,3,6,12,13,16,17,21,22,24,26,28,29,36,39,42,43,44,45,52,54,55,57,59,60,65,66,69,73,77,79,80,81,85,88,89,90,93,94,95,96,101
0.4724865535788167,0.4898634671079851,0.6342573438146463,0.604054613156806,0.49606950765411667,6,7,8,13,16,17,18,24,25,27,29,33,38,39,41,42,44,47,48,50,51,52,53,54,66,67,68,69,72,73,74,77,83,85,87,89,90,94,95,98,101,102
0.4778651220521307,0.48117501034340093,0.6189491104675218,0.6520479933802235,0.48117501034340093,0,2,5,6,7,8,9,11,12,14,16,21,25,26,27,28,31,34,38,39,47,48,51,57,58,66,67,69,70,72,73,74,76,77,78,80,82,86,91,95,98,99
0.4770376499793132,0.5039304923458833,0.6015721969383533,0.6594952420355813,0.5039304923458833,0,1,4,5,9,10,11,16,19,20,21,22,24,27,33,34,38,43,45,46,48,49,55,59,60,62,63,64,65,66,67,69,76,80,81,83,84,85,87,92,96,100
0.4625568887050062,0.46876292925113777,0.6110881257757551,0.6685974348365743,0.4857261067438974,0,3,4,6,8,10,14,15,18,22,26,27,29,35,37,39,43,47,48,53,54,55,57,58,59,61,62,65,66,69,70,74,78,79,81,82,84,85,89,97,101,102
0.46048820852296235,0.4869673148531237,0.6996276375672321,0.6143980140670252,0.4869673148531237,0,5,8,11,12,19,21,25,29,35,36,37,38,39,41,43,44,47,48,51,52,53,54,55,62,64,65,66,67,75,79,80,81,82,84,85,86,92,94,95,97,102
0.4439387670666115,0.47827885808853954,0.5560612329333885,0.60943318163012,0.47827885808853954,1,3,4,7,8,9,10,11,15,17,18,25,27,31,34,35,38,40,41,43,45,52,54,56,59,60,61,63,64,65,69,71,72,73,78,80,86,87,89,90,92,94
0.468349193214729,0.508067852709971,0.6557716177079024,0.629292511377741,0.508067852709971,1,4,9,10,12,13,18,22,23,28,31,34,35,36,37,38,40,41,44,45,46,51,53,54,55,57,58,59,63,64,68,75,77,78,83,85,86,87,96,98,99,100
0.462970624741415,0.4695904013239553,0.6156392221762516,0.5937112122465866,0.46917666528754653,0,1,2,3,6,10,13,15,17,19,20,21,25,26,28,29,30,31,32,34,36,38,39,42,47,48,50,54,64,66,68,69,73,74,81,82,83,85,97,98,100,101
0.49648324369052543,0.5213074058750518,0.6015721969383533,0.5676458419528341,0.5213074058750518,1,2,4,5,6,11,15,16,25,26,27,28,39,41,44,46,49,50,53,54,58,59,60,62,63,64,67,68,70,74,77,81,83,85,86,87,88,89,92,99,100,102
0.4451799751758378,0.4815887463798097,0.5974348365742657,0.5498551923872569,0.4815887463798097,0,3,4,8,9,10,11,15,16,21,24,29,31,32,36,37,41,43,45,50,52,54,56,58,60,61,67,68,69,70,72,74,75,79,81,83,86,90,94,95,97,102
0.44890359950351677,0.5163425734381465,0.6561853537443111,0.6611501861812163,0.5204799338022342,0,2,3,7,8,13,15,19,21,24,31,32,35,36,38,39,40,42,45,49,54,58,59,62,65,66,72,73,74,75,76,77,80,83,85,88,91,94,97,98,99,100
0.45593711212246585,0.4733140256516343,0.5928837401737691,0.6214315266859743,0.4724865535788167,0,2,3,4,6,7,10,20,21,24,25,31,32,34,36,37,38,42,43,44,45,46,49,50,53,56,57,60,61,62,63,64,73,74,79,81,85,86,91,98,99,100
0.4712453454695904,0.4968969797269342,0.6375672321059164,0.5668183698800165,0.4968969797269342,5,6,11,14,15,16,18,21,22,26,27,29,30,31,32,34,36,38,39,43,48,51,52,62,67,69,72,74,75,79,82,84,85,86,87,88,90,91,93,94,99,102
0.46917666528754653,0.5299958626396359,0.5887463798096815,0.7513446421183285,0.5299958626396359,0,2,3,5,8,10,13,15,18,20,21,24,25,28,31,34,38,39,40,42,45,46,50,53,54,56,59,61,64,70,72,78,81,82,84,85,88,91,92,95,97,102
0.49813818783616054,0.5059991725279271,0.6888705006206041,0.5573024410426148,0.5059991725279271,0,2,3,6,8,11,15,16,18,22,23,24,28,30,33,35,36,37,40,47,48,49,51,53,55,60,63,69,71,73,80,82,85,87,93,94,95,97,98,99,101,102
0.48034753827058335,0.540752999586264,0.676458419528341,0.5775755068266446,0.48613984278030614,0,1,2,4,7,10,13,16,17,19,21,23,29,32,34,36,39,41,42,46,53,54,56,57,58,61,64,69,71,79,83,84,85,87,90,91,92,93,94,97,99,102
0.47000413736036406,0.4799338022341746,0.6127430699213902,0.5961936284650393,0.48365742656185357,4,8,12,13,14,17,18,20,21,27,31,32,35,36,38,41,42,44,45,48,52,54,56,58,60,62,69,71,72,73,79,80,82,83,91,92,93,94,95,98,101,102
0.46628051303268514,0.5068266446007448,0.6495655771617708,0.6317749275961936,0.5068266446007448,0,2,5,11,12,16,17,19,20,21,23,24,29,31,32,34,35,37,38,39,40,45,49,50,51,52,54,63,64,66,68,76,80,85,88,90,91,95,96,98,99,100
0.4414563508481589,0.5014480761274307,0.6011584609019446,0.6069507654116674,0.5014480761274307,0,2,4,5,6,9,11,13,18,19,20,21,24,25,26,27,28,35,37,38,40,43,49,52,54,55,56,59,65,68,74,75,76,77,79,80,81,82,84,94,97,102
0.47455523376086056,0.48407116259826233,0.6272238311956971,0.6156392221762516,0.48407116259826233,4,5,6,10,19,20,21,22,25,28,36,38,39,43,48,51,54,55,57,60,61,62,63,64,66,67,70,72,73,74,75,78,84,85,86,88,92,93,95,96,99,101
0.4733140256516343,0.5138601572196938,0.6164666942490691,0.5639222176251552,0.5138601572196938,1,3,6,11,17,20,21,23,29,31,34,36,38,41,44,45,46,50,55,60,63,64,65,66,67,69,71,72,73,77,80,81,83,84,88,91,92,93,94,95,101,102
0.47910633016135706,0.4873810508895325,0.6839056681836988,0.5779892428630534,0.4873810508895325,1,2,4,5,6,7,8,16,21,23,28,33,34,35,42,43,44,45,46,47,48,51,53,54,56,67,72,73,78,79,80,82,84,85,87,88,91,93,97,98,100,101
0.47372776168804304,0.4940008274720728,0.667356226727348,0.613156805957799,0.4940008274720728,1,3,5,6,12,13,14,15,16,19,21,23,24,26,28,31,34,35,38,42,43,44,46,50,52,54,56,57,59,62,64,65,78,82,85,87,91,93,98,99,100,102
0.45097227968556064,0.49606950765411667,0.5995035167563095,0.5945386843194043,0.4815887463798097,0,6,14,15,21,24,25,26,30,31,32,33,34,35,36,37,38,40,41,44,48,54,55,57,59,65,66,69,70,71,72,73,75,79,81,84,85,89,90,92,94,96
0.4551096400496483,0.49648324369052543,0.5879189077368638,0.5812991311543235,0.506412908564336,2,6,7,10,13,19,21,22,26,27,28,29,31,32,34,38,39,41,44,45,46,48,49,51,53,54,58,59,60,61,63,65,66,68,69,75,77,78,85,91,94,96
0.46048820852296235,0.4741414977244518,0.604054613156806,0.5639222176251552,0.47827885808853954,0,1,4,10,13,15,16,17,22,23,25,28,29,31,32,37,42,46,48,49,50,52,57,61,62,64,67,68,71,72,73,75,76,78,83,88,90,91,92,94,96,100
0.4600744724865536,0.5022755482002482,0.6417045924700041,0.7050062060405461,0.5022755482002482,2,3,4,5,7,11,14,20,21,24,26,27,32,34,36,37,40,41,43,50,54,58,59,60,61,65,67,69,72,77,79,81,82,83,84,85,88,89,92,94,96,99
0.47083160943318164,0.5163425734381465,0.613156805957799,0.6516342573438146,0.5163425734381465,5,7,8,9,13,14,15,17,20,21,22,25,26,27,28,30,32,33,42,49,51,55,56,63,66,67,68,69,73,76,77,79,80,85,87,89,91,93,95,96,97,101
0.4675217211419115,0.4695904013239553,0.6226727347952007,0.7517583781547372,0.4695904013239553,0,3,6,7,9,10,17,25,27,32,35,37,38,39,40,42,43,52,54,57,58,59,61,63,68,71,72,73,75,76,80,81,86,90,91,92,95,96,97,98,99,101
