0.9675905557999707,0.9675905557999707,0.6952632350784572,0.7960111453292271,0.9675905557999707,2,5,10,11,21,24,34,37,38,41,53,61,64,69,72,74,75,88,90
0.6286845578530577,0.9675905557999707,0.5547734271887373,0.735298430854964,0.9675905557999707,7,10,14,15,21,30,33,36,42,60,62,65,71,73,74,78,82,90,92
0.9678838539375275,0.9678838539375275,0.778559906144596,0.5644522657281126,0.9678838539375275,2,7,10,12,15,20,28,39,41,44,49,69,72,73,78,79,80,88,91
0.6407097814928875,0.6131397565625458,0.7839859216893973,0.5009532189470597,0.8674292418243145,0,7,14,17,18,22,24,28,30,33,36,49,50,54,60,61,63,79,92
0.9675905557999707,0.9675905557999707,0.9444200029329813,0.8961724593048834,0.9675905557999707,7,11,13,20,24,39,42,46,50,59,60,61,68,72,75,80,82,84,92
0.8152221733391993,0.930781639536589,0.9649508725619592,0.8718287138876668,0.9164100307963045,5,11,13,16,17,18,22,23,27,29,34,41,44,58,61,79,80,85,91
0.6019944273353864,0.9681771520750844,0.674585716380701,0.4719167033289339,0.9681771520750844,3,7,8,13,17,20,22,28,30,31,37,48,56,63,69,70,84,88,89
0.9675905557999707,0.9674439067311923,0.8422056019944273,0.518111159994134,0.9674439067311923,5,7,9,10,12,14,23,24,33,39,42,48,56,69,74,75,79,81,90
0.7609620178911863,0.7781199589382607,0.830766974629711,0.6987828127291392,0.9171432761401965,0,15,16,18,20,21,26,33,35,37,40,42,60,65,66,68,70,72,90
0.5785305763308403,0.9670039595248571,0.9596715060859363,0.578090629124505,0.9670039595248571,2,3,8,9,10,20,23,37,42,44,50,63,64,66,78,79,85,87,92
0.6198856137263529,0.9675905557999707,0.8414723566505352,0.4945006599208095,0.9675905557999707,3,5,6,16,19,32,37,38,43,48,52,59,67,71,72,75,83,86,88
0.9680305030063059,0.9674439067311923,0.7646282446106467,0.5709048247543628,0.9674439067311923,3,6,9,13,14,16,22,27,28,42,47,54,55,66,74,76,77,78,89
0.533362663147089,0.6907171139463264,0.9606980495673852,0.8363396392432908,0.8529109840152514,0,1,4,14,21,27,41,42,44,46,47,49,51,63,64,66,72,77,87
0.6414430268367796,0.9681771520750844,0.6613873001906437,0.967737204868749,0.9681771520750844,2,6,9,12,15,20,26,39,63,64,68,75,76,80,81,87,88,89,90
0.7445373221880041,0.6918903064965537,0.842792198269541,0.5732512098548174,0.9681771520750844,4,15,18,24,25,30,35,40,41,48,52,53,54,56,62,79,80,88,89
0.6109400205308696,0.9675905557999707,0.9649508725619592,0.9601114532922715,0.9675905557999707,12,16,23,37,42,45,48,53,55,58,63,65,67,72,74,75,76,79,88
0.6695996480422349,0.8117025956885173,0.9649508725619592,0.8771080803636897,0.7650681918169819,1,14,17,18,22,26,27,30,31,41,49,50,55,58,59,64,65,67,73
0.6442293591435695,0.7949846018477783,0.8281272913916997,0.6360170112919783,0.9674439067311923,0,9,10,17,29,33,45,56,57,60,61,65,66,68,70,84,86,87,90
0.9678838539375275,0.9678838539375275,0.6638803343598768,0.5031529549787359,0.9678838539375275,0,12,13,18,20,25,27,28,39,40,41,47,51,52,59,64,65,70,92
0.5716380700982548,0.9675905557999707,0.9452998973456519,0.9558586302976976,0.9675905557999707,2,9,13,19,21,26,27,29,31,32,47,48,52,53,58,66,74,76,81
0.5830766974629711,0.9678838539375275,0.9615779439800557,0.967737204868749,0.9678838539375275,6,8,14,17,30,31,37,40,41,42,49,51,65,67,69,73,82,86,90
0.9675905557999707,0.9675905557999707,0.6817715207508432,0.5845431881507552,0.9675905557999707,5,7,8,15,16,26,34,36,43,47,50,53,60,61,63,68,83,89,90
