0.5804370142249596,0.8599501393166153,0.9646575744244024,0.7036222319988268,0.829300483941927,0,1,2,4,5,7,8,10,12,15,16,17,19,20,23,25,26,31,32,33,34,35,36,41,43,46,48,52,54,57,58,59,61,64,67,69,71,73,74,75,76,77,80,85,87,90,91
0.5852764334946473,0.9680305030063059,0.9611379967737205,0.7882387446839713,0.9680305030063059,3,5,9,10,11,12,13,16,19,21,23,26,27,28,31,32,34,37,38,41,42,43,46,48,50,52,60,62,64,65,66,67,70,71,72,74,75,77,78,79,81,84,85,86,87,89,91
0.6080070391553014,0.7999706701862443,0.7527496700395953,0.8634697169672972,0.8370728845871829,1,2,4,10,12,14,16,17,18,19,20,22,25,26,29,30,31,32,35,36,38,41,42,44,48,50,51,52,53,54,56,59,60,61,64,65,67,68,71,72,73,75,76,77,80,84,90
0.6028743217480569,0.9678838539375275,0.9611379967737205,0.5230972283326001,0.9680305030063059,0,2,3,4,5,7,8,10,14,15,17,18,19,24,25,35,36,40,41,43,44,46,50,52,55,56,57,62,63,65,66,67,68,69,70,72,73,75,76,77,78,85,86,89,90,91,92
0.6162193870068925,0.9678838539375275,0.9605514004986069,0.8914796891039742,0.9678838539375275,2,3,5,10,12,14,15,16,17,19,20,23,24,25,27,28,30,32,33,34,36,39,40,41,43,47,48,52,53,54,56,58,66,67,68,69,71,72,75,76,78,81,82,87,89,90,91
0.5164980202375715,0.9680305030063059,0.9611379967737205,0.8652295057926382,0.9680305030063059,0,2,4,5,6,10,11,19,23,24,25,26,27,28,31,32,33,35,37,40,41,42,49,52,59,61,65,66,68,71,72,73,74,75,76,77,79,80,83,84,86,87,88,89,90,91,92
0.6751723126558147,0.9680305030063059,0.9650975216307377,0.9384073911130665,0.9680305030063059,0,2,3,5,7,14,17,18,20,22,23,24,26,28,30,31,32,34,37,40,41,42,45,46,47,50,51,54,56,57,58,60,65,68,70,71,72,74,75,77,79,80,86,88,89,90,92
0.9674439067311923,0.9674439067311923,0.9480862296524417,0.8356063938993987,0.9674439067311923,1,2,4,5,6,7,9,10,13,16,18,20,22,26,30,34,36,40,41,44,45,46,48,49,50,53,54,56,57,58,59,61,63,64,66,67,68,69,71,72,76,77,81,84,85,91,92
0.6521484088576037,0.7782666080070392,0.9473529843085496,0.9420736178325267,0.9674439067311923,1,6,8,9,10,12,13,17,18,21,24,25,26,29,30,31,33,34,37,41,43,44,45,47,48,50,51,53,56,58,59,60,61,65,66,69,70,74,75,78,79,83,85,86,89,90,91
0.5031529549787359,0.6468690423815808,0.9646575744244024,0.7787065552133744,0.7295791171726059,1,2,6,7,11,12,13,15,16,19,20,21,24,25,27,33,36,37,38,43,44,45,47,49,50,52,54,58,59,60,62,63,65,67,70,71,72,73,75,76,78,79,84,87,89,90,92
0.6344038715354158,0.7484968470450213,0.9650975216307377,0.6992227599354744,0.7832526763455052,0,1,2,3,8,10,12,16,18,19,21,28,29,30,37,38,41,42,45,49,50,51,56,57,58,59,60,61,62,63,65,68,69,71,74,75,76,77,78,79,80,81,82,83,84,86,88
0.9680305030063059,0.9675905557999707,0.9611379967737205,0.5260302097081684,0.9675905557999707,2,3,4,5,6,8,9,10,14,18,19,21,22,23,24,26,27,31,33,35,38,39,42,43,45,48,49,51,56,58,59,61,62,63,64,65,66,67,71,72,75,78,80,83,85,88,90
0.579850417949846,0.9678838539375275,0.83179351811116,0.5999413403724886,0.9678838539375275,0,1,2,3,4,5,6,12,14,16,17,20,22,24,26,27,29,32,33,36,37,38,40,41,44,45,46,47,48,51,57,60,64,65,68,70,71,73,77,79,81,82,83,86,89,90,91
0.5185511072004693,0.9680305030063059,0.9650975216307377,0.9394339345945153,0.9680305030063059,1,2,4,5,6,7,11,12,15,17,24,25,26,28,29,30,31,34,36,37,38,39,40,43,44,46,47,48,51,52,58,65,66,67,68,70,71,76,77,79,80,81,84,86,87,88,92
0.6418829740431148,0.9680305030063059,0.966270714180965,0.9191963631030943,0.9680305030063059,2,3,4,7,9,10,14,16,19,20,21,26,27,28,30,33,35,36,38,42,44,45,47,48,49,51,56,57,63,64,68,69,71,73,74,75,76,78,79,84,85,86,87,88,89,90,92
0.5997946913037102,0.9678838539375275,0.9472063352397713,0.967737204868749,0.9678838539375275,3,4,8,11,13,15,16,19,22,24,27,30,31,33,34,36,38,40,42,43,48,50,51,53,56,58,62,63,64,65,67,68,71,72,74,76,77,79,81,82,83,85,86,89,90,91,92
0.522363982988708,0.967737204868749,0.9611379967737205,0.6041941633670627,0.967737204868749,0,4,6,10,13,14,16,18,20,21,23,24,25,26,28,29,30,31,32,33,34,35,42,44,45,47,48,55,59,61,62,63,65,66,68,69,70,73,78,80,84,85,86,89,90,91,92
0.6638803343598768,0.9037982108813609,0.9648042234931808,0.6715060859363543,0.7530429681771521,2,3,7,10,13,16,17,20,22,23,24,25,26,29,30,31,33,37,38,40,41,42,43,44,48,49,50,51,55,56,57,58,59,61,65,66,67,68,73,75,76,79,80,81,83,87,92
0.6443760082123479,0.9680305030063059,0.9611379967737205,0.5588796011145329,0.9680305030063059,2,3,7,8,10,11,14,15,19,21,22,23,24,25,27,29,30,31,32,33,36,39,41,42,45,46,51,52,53,57,60,61,62,63,64,65,66,70,71,72,73,74,75,78,83,88,91
0.5747177005426015,0.9678838539375275,0.9604047514298284,0.7226866109400205,0.9678838539375275,6,11,12,13,14,16,19,20,22,25,26,27,28,31,32,33,34,35,37,39,40,41,43,46,48,49,51,54,56,57,59,63,66,67,69,74,78,79,80,82,83,84,86,87,88,90,91
0.5984748496847045,0.6820648188884001,0.9652441706995161,0.640856430561666,0.7011291978295938,0,3,4,5,6,10,11,12,15,16,17,18,21,22,27,31,32,36,37,38,40,41,43,47,48,50,51,52,53,55,58,59,60,64,65,66,68,72,74,76,78,81,82,84,87,89,90
0.5112186537615486,0.9680305030063059,0.9485261768587769,0.7904384807156475,0.9678838539375275,0,4,6,8,9,10,12,13,14,18,20,22,27,29,31,33,34,35,36,37,38,39,40,41,42,43,45,49,50,53,54,55,59,64,66,69,70,72,75,76,77,82,83,84,89,90,91
0.6386566945299897,0.7394046047807596,0.961284645842499,0.9323947792931515,0.9133304003519578,1,2,6,8,10,12,14,17,20,21,22,24,27,29,31,32,33,34,35,37,42,45,46,48,49,52,54,56,57,58,60,62,64,66,71,74,75,78,79,80,84,85,86,87,88,90,91
0.5799970670186244,0.8499780026396833,0.9648042234931808,0.8592168939727233,0.8234345211907904,0,1,2,4,7,8,10,13,14,17,18,19,21,25,26,29,30,33,35,39,40,42,43,47,48,51,55,58,59,65,67,68,70,71,72,73,75,76,78,79,81,82,84,86,87,91,92
0.5761841912303857,0.9680305030063059,0.9646575744244024,0.6273647162340519,0.9680305030063059,4,7,10,11,12,14,16,17,19,20,23,25,26,27,28,33,34,35,37,38,39,40,43,44,47,49,50,53,55,56,57,58,59,61,65,67,68,69,72,74,75,78,80,83,86,87,88
0.6027276726792785,0.9680305030063059,0.9601114532922715,0.7222466637336853,0.9680305030063059,2,3,4,6,8,12,15,16,17,20,21,23,26,28,29,36,38,39,42,43,44,45,46,48,51,52,62,63,65,66,69,72,73,74,75,76,78,79,80,81,83,84,85,86,89,90,92
0.5490541135063792,0.9674439067311923,0.966270714180965,0.762575157647749,0.9674439067311923,1,2,3,4,5,6,7,8,10,11,14,15,17,18,21,25,27,29,31,36,37,39,40,41,43,46,47,48,49,52,64,65,68,70,71,72,73,74,75,76,78,79,81,82,85,86,90
0.9680305030063059,0.9680305030063059,0.8229945739844552,0.6913037102214401,0.9680305030063059,4,15,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,35,37,38,43,44,47,48,49,50,52,54,55,56,59,61,62,65,67,68,70,77,78,81,82,84,87,88,89,91
0.9681771520750844,0.9680305030063059,0.9609913477049421,0.8345798504179498,0.9680305030063059,0,2,3,7,8,9,10,11,13,15,17,18,19,23,26,28,32,35,38,40,43,45,46,47,48,53,54,55,60,61,63,64,65,66,70,73,76,77,78,79,80,81,82,86,88,91,92
0.5244170699516058,0.9680305030063059,0.9611379967737205,0.7190203842205602,0.9680305030063059,2,5,6,9,10,11,12,13,16,17,18,19,24,26,28,29,30,31,34,36,37,39,41,44,45,46,48,51,53,55,59,60,62,64,66,73,75,76,77,78,81,84,85,88,89,91,92
0.6264848218213814,0.9674439067311923,0.8200615926088869,0.7361783252676346,0.9674439067311923,0,1,2,3,6,7,8,9,15,16,17,18,22,23,26,27,31,33,34,37,38,44,46,47,48,49,50,54,56,57,61,63,66,69,70,71,73,76,78,79,80,82,83,85,86,90,91
0.9681771520750844,0.9678838539375275,0.9606980495673852,0.6671066138730019,0.9678838539375275,0,3,6,8,12,15,17,19,20,22,24,25,26,28,30,31,32,33,34,35,37,40,44,45,46,47,48,53,55,56,57,61,62,64,65,66,67,69,71,72,74,77,80,82,88,90,91
0.5755975949552721,0.8086229652441707,0.8174219093708754,0.4789558586302977,0.9680305030063059,0,1,2,4,6,8,14,18,20,21,22,23,24,25,26,27,28,31,32,33,39,48,49,51,52,55,56,60,61,62,63,65,67,68,70,71,72,74,75,76,77,78,81,86,87,90,91
