0.9680305030063059,0.9680305030063059,0.9646575744244024,0.816542014958205,0.9680305030063059,0,4,5,6,8,10,11,12,14,17,18,19,20,23,24,25,27,28,29,30,31,33,34,35,36,39,43,44,48,50,54,55,56,57,58,59,61,65,66,68,71,72,73,75,76,77,78,79,81,82,84,87,89,90,91,92
0.5301363836339639,0.9678838539375275,0.9485261768587769,0.7508432321454759,0.9678838539375275,1,2,3,4,8,10,11,12,13,14,16,18,19,21,23,25,26,27,28,30,31,32,33,35,36,38,39,40,42,43,44,46,47,48,49,51,52,57,63,64,65,67,69,71,72,76,77,79,80,82,84,85,87,89,90,92
0.6320574864349612,0.7279659774160434,0.9648042234931808,0.8609766827980643,0.7439507259128905,0,3,5,9,10,12,13,14,15,17,18,20,21,22,23,28,29,30,32,33,35,36,37,38,39,40,42,44,45,46,49,51,52,53,54,55,56,57,58,63,64,66,68,71,72,73,74,76,79,81,83,86,87,89,91,92
0.6022877254729433,0.6860243437454172,0.9646575744244024,0.6836779586449626,0.9202229065845432,1,3,4,5,7,8,10,11,12,15,16,17,19,20,21,22,23,25,26,27,29,30,31,32,33,35,36,37,38,40,41,42,43,44,48,49,54,58,61,62,63,67,68,70,75,76,77,78,79,80,81,82,83,87,91,92
0.5549200762575157,0.9674439067311923,0.9538055433347998,0.699076110866696,0.9674439067311923,0,1,2,5,6,7,8,9,11,15,17,19,20,22,23,26,27,28,29,30,34,35,36,38,39,41,43,44,47,50,52,53,54,55,57,60,62,63,64,65,66,67,68,69,71,72,75,77,79,80,84,85,86,87,89,91
0.5676785452412377,0.9674439067311923,0.9611379967737205,0.7134477196069805,0.9674439067311923,0,1,2,5,7,8,9,10,13,18,19,20,23,27,28,29,30,31,33,36,37,38,39,40,41,42,45,46,47,48,50,52,53,55,58,62,63,64,65,66,68,71,73,74,75,77,78,79,80,81,83,85,86,87,90,91
0.5920222906584544,0.9680305030063059,0.9617245930488342,0.9315148848804811,0.9680305030063059,1,2,4,5,7,8,10,11,12,14,18,20,21,23,25,28,29,31,33,35,36,38,39,40,42,45,46,49,50,53,54,55,57,58,59,60,62,63,65,66,67,68,69,72,73,74,75,76,77,78,80,86,87,88,91,92
0.6552280393019504,0.8394192696876375,0.9646575744244024,0.8323801143862737,0.8203548907464437,1,2,3,5,6,8,11,12,15,16,17,18,20,21,23,25,26,28,29,30,31,33,34,39,40,41,42,45,47,48,50,54,56,57,58,61,63,64,68,69,70,72,73,75,76,78,79,80,81,83,84,85,86,87,88,91
0.6030209708168354,0.9680305030063059,0.9646575744244024,0.935034462531163,0.9680305030063059,2,3,4,7,8,9,10,11,13,14,16,17,21,22,23,25,27,28,29,30,31,33,37,38,39,40,43,44,50,54,55,56,57,58,60,61,62,64,65,67,68,70,71,72,73,74,76,77,79,81,84,85,86,88,89,90
0.562105880627658,0.9680305030063059,0.9649508725619592,0.776066871975363,0.9680305030063059,0,2,5,7,12,13,14,16,17,19,20,25,26,27,29,30,32,36,38,39,41,42,43,44,45,47,48,50,52,53,54,56,57,58,59,61,62,64,65,67,68,69,72,73,76,77,78,79,81,83,85,86,87,88,89,90
0.6201789118639096,0.7533362663147088,0.9649508725619592,0.809062912450506,0.7784132570758175,1,2,3,4,6,11,14,15,16,17,21,26,28,29,31,32,35,36,37,38,40,41,42,43,44,45,48,52,53,54,56,58,59,60,61,63,64,65,67,68,71,72,73,76,77,79,80,82,83,86,87,88,89,90,91,92
0.5481742190937088,0.9674439067311923,0.9609913477049421,0.7935181111599942,0.9674439067311923,0,1,2,3,4,5,6,7,9,12,13,14,16,17,19,21,25,27,29,30,35,36,37,40,41,42,43,44,45,46,47,48,51,52,53,55,57,58,59,61,62,63,64,65,66,67,69,70,71,75,76,84,85,87,89,91
0.6389499926675466,0.9681771520750844,0.9646575744244024,0.555360023463851,0.7914650241970963,1,3,4,5,6,8,10,12,16,17,18,22,24,25,26,27,30,31,32,33,35,36,38,40,41,42,44,45,46,50,52,53,55,56,58,59,61,62,63,65,69,70,71,72,73,74,75,76,77,79,81,84,86,88,89,91
0.6360170112919783,0.7138876668133157,0.961284645842499,0.7291391699662707,0.6849978002639683,0,2,3,7,8,9,10,11,12,13,14,15,16,18,20,21,23,25,27,28,31,33,36,38,41,42,44,45,46,48,50,51,52,54,56,57,59,60,66,67,70,71,72,73,74,75,76,79,80,81,83,84,86,87,90,92
0.6014078310602727,0.9680305030063059,0.9477929315148849,0.7899985335093123,0.9680305030063059,1,4,5,6,7,8,9,13,16,19,21,22,23,24,25,26,29,31,32,33,34,39,40,41,42,43,44,47,48,49,51,52,54,55,56,60,61,62,64,65,67,68,71,74,76,77,78,80,81,83,86,88,89,90,91,92
0.9680305030063059,0.9680305030063059,0.9489661240651122,0.7460038128757882,0.9680305030063059,0,2,3,4,5,6,9,12,13,14,15,16,17,18,24,26,27,28,30,34,35,36,39,40,43,44,45,47,48,49,51,52,53,55,56,57,59,61,65,66,69,70,71,73,74,76,77,78,82,83,85,86,88,89,90,92
0.6530283032702743,0.8776946766388033,0.9482328787212201,0.9089309282886053,0.6229652441706995,0,2,3,4,5,6,8,9,11,12,13,15,17,18,19,20,21,22,24,25,27,29,30,31,32,33,34,36,39,40,41,42,45,46,47,48,51,54,55,59,60,64,66,67,68,71,73,74,76,77,78,83,85,86,87,88
0.5022730605660654,0.9680305030063059,0.9485261768587769,0.7916116732658748,0.9674439067311923,1,3,4,5,7,8,9,13,14,16,18,22,24,25,28,29,30,32,33,35,38,39,40,42,45,46,48,49,51,54,55,56,57,59,60,61,62,63,64,65,67,68,69,71,73,75,76,77,80,82,83,85,86,87,88,91
0.659334213227746,0.9674439067311923,0.9650975216307377,0.8203548907464437,0.9674439067311923,0,1,5,6,7,9,11,13,15,16,21,23,25,26,28,29,30,31,32,35,36,38,41,42,43,45,46,47,48,50,51,53,54,55,56,58,59,60,63,64,65,66,68,70,72,73,75,76,77,78,79,80,87,90,91,92
0.5931954832086817,0.9675905557999707,0.9606980495673852,0.7558293004839419,0.9675905557999707,0,1,2,3,4,5,6,8,9,10,12,14,17,19,20,21,22,23,25,26,28,29,30,33,36,37,38,39,43,45,47,48,51,56,57,59,60,62,63,65,68,69,70,72,75,76,78,79,80,81,85,86,87,88,90,91
0.579117172605954,0.9680305030063059,0.9482328787212201,0.716820648188884,0.9680305030063059,0,1,3,4,5,6,8,9,13,14,16,19,21,22,23,26,27,28,29,31,32,37,38,39,41,44,45,48,50,55,56,57,61,62,63,64,67,68,69,71,72,73,75,77,78,79,83,84,85,86,87,88,89,90,91,92
0.628097961577944,0.9680305030063059,0.9652441706995161,0.7196069804956738,0.9680305030063059,4,5,7,8,11,13,15,16,17,19,21,22,23,25,26,28,32,35,36,37,40,41,42,43,44,46,48,51,53,54,55,58,59,60,62,65,68,69,70,71,72,73,74,77,78,79,80,82,84,85,86,87,88,89,90,92
0.6140196509752163,0.967737204868749,0.9650975216307377,0.9360610060126118,0.6005279366476023,0,2,3,6,7,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,27,31,32,34,36,37,38,39,41,42,43,44,45,46,47,55,56,57,58,63,64,65,66,67,69,72,78,79,80,81,82,83,86,87,88
0.5009532189470597,0.9680305030063059,0.9609913477049421,0.7553893532776067,0.9680305030063059,0,2,4,5,6,8,11,12,14,18,20,22,24,27,28,30,31,33,36,37,39,40,42,43,44,45,48,49,51,52,56,57,58,59,60,61,62,63,64,66,67,68,69,70,72,73,76,77,78,81,82,83,84,86,88,89
0.6383633963924329,0.9675905557999707,0.9642176272180671,0.7671212787798798,0.6163660360756709,0,1,2,3,4,5,6,8,9,12,13,15,17,20,21,22,24,25,26,27,28,29,34,35,40,43,44,45,48,51,53,55,56,57,58,60,63,66,68,69,71,72,73,76,78,79,80,81,84,85,86,87,89,90,91,92
0.6121132130810969,0.7957178471916704,0.9648042234931808,0.7262061885907024,0.759788825340959,0,1,2,3,4,9,11,13,16,19,20,23,24,25,26,27,29,30,31,32,33,34,35,39,41,46,47,51,52,53,54,56,58,59,60,61,62,63,65,67,68,69,70,71,74,78,79,80,81,82,84,85,89,90,91,92
0.5992080950285966,0.5775040328493914,0.9609913477049421,0.967737204868749,0.9680305030063059,0,2,5,8,9,14,15,16,18,19,20,21,23,24,25,26,29,30,32,34,35,38,42,45,49,50,52,53,54,56,57,59,60,62,64,65,66,67,68,69,72,75,76,77,78,79,80,81,83,84,86,88,89,90,91,92
0.5753042968177152,0.7889719900278633,0.9489661240651122,0.709048247543628,0.5292564892212934,0,1,3,6,8,9,10,11,12,13,15,16,17,19,23,24,25,32,33,34,35,36,37,39,40,42,46,48,49,50,55,56,57,59,60,61,63,66,67,68,69,70,71,72,73,74,76,78,80,81,82,84,86,87,89,90
0.6041941633670627,0.9681771520750844,0.9608446986361636,0.9389939873881801,0.9681771520750844,0,3,4,5,6,8,9,14,15,16,17,19,20,21,22,23,25,26,29,31,32,34,40,43,44,45,46,47,48,50,51,52,53,54,56,57,58,61,63,65,66,67,73,75,77,79,81,82,83,84,86,87,88,89,90,91
0.5766241384367209,0.9680305030063059,0.9650975216307377,0.6657867722539962,0.9680305030063059,0,1,2,3,5,8,10,15,17,19,23,24,25,26,27,28,29,31,32,37,39,40,41,43,44,46,48,49,50,51,52,53,54,55,56,58,60,61,63,64,67,68,69,70,73,78,79,81,82,83,84,86,88,89,90,92
0.6116732658747617,0.7385247103680892,0.9646575744244024,0.7504032849391407,0.9680305030063059,0,3,4,5,7,10,11,13,15,16,17,19,20,21,23,25,26,27,28,30,31,33,34,36,37,38,39,41,42,44,47,49,50,53,54,55,56,58,60,62,63,66,67,68,70,71,74,77,78,80,81,82,84,88,89,90
0.5738378061299311,0.880041061739258,0.9653908197682944,0.9372341985628391,0.747323654494794,0,1,2,3,9,10,11,14,15,18,19,21,22,24,26,27,29,34,35,36,37,38,43,44,46,47,48,49,50,51,53,55,58,59,60,61,62,63,64,67,68,69,71,72,73,74,75,78,79,80,82,85,86,88,91,92
0.6285379087842792,0.9680305030063059,0.9485261768587769,0.5301363836339639,0.7454172166006746,0,1,2,3,4,5,8,9,10,12,13,14,15,18,19,20,21,22,25,26,27,28,29,30,33,34,38,39,42,44,46,51,52,53,55,56,57,60,61,62,65,68,70,72,74,75,76,78,82,83,85,87,88,89,91,92
0.6295644522657281,0.915530136383634,0.9614312949112773,0.7754802757002494,0.5304296817715207,0,1,3,7,10,11,12,13,15,16,17,18,19,20,21,23,24,25,26,28,29,31,33,34,37,38,40,41,44,45,47,48,49,50,51,53,54,57,59,60,63,66,68,69,72,73,74,75,76,78,80,81,82,88,89,90
0.6166593342132277,0.9674439067311923,0.9489661240651122,0.7954245490541135,0.9674439067311923,0,1,4,5,7,8,9,12,13,14,18,19,20,22,24,25,27,32,35,36,38,41,42,43,44,46,47,48,49,50,54,56,59,61,63,66,67,68,69,70,72,73,76,79,80,81,82,83,84,85,86,87,89,90,91,92
0.6028743217480569,0.9680305030063059,0.9650975216307377,0.5261768587769468,0.9680305030063059,1,2,4,5,6,8,10,12,15,16,18,20,21,22,27,28,29,32,34,35,36,39,40,43,44,46,51,52,53,56,57,58,59,61,62,63,64,65,66,67,70,72,74,75,76,77,78,79,80,81,82,86,89,90,91,92
0.5537468837072884,0.9680305030063059,0.9650975216307377,0.8093562105880627,0.9680305030063059,0,3,5,7,9,11,14,16,17,19,20,21,22,24,25,28,31,34,35,36,37,40,41,43,44,45,46,47,50,52,54,56,57,58,59,60,61,62,64,65,67,70,71,72,74,76,77,78,80,81,82,83,84,86,88,90
0.522363982988708,0.9674439067311923,0.961284645842499,0.9127438040768441,0.9674439067311923,0,1,2,4,5,6,7,8,9,10,14,15,16,20,23,28,31,32,33,34,36,38,40,41,43,45,47,48,49,50,51,52,53,57,58,59,60,61,63,64,65,66,67,71,73,74,75,78,79,80,81,83,85,86,88,91
0.5612259862149875,0.9674439067311923,0.9608446986361636,0.6283912597155008,0.9674439067311923,0,2,3,4,5,7,8,9,10,11,12,15,17,18,19,23,26,27,32,33,34,35,36,37,39,40,41,42,43,44,45,47,49,56,57,58,59,60,62,63,64,66,67,68,69,70,71,72,76,77,80,82,83,85,88,90
0.6562545827833993,0.7449772693943394,0.8309136236984895,0.7696143129491128,0.7411643936061006,0,3,4,5,9,11,12,16,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34,38,39,40,41,42,43,46,47,49,50,53,55,56,59,60,61,63,64,65,68,69,70,71,74,75,78,80,81,84,86,87,90,91
