0.5506672532629417,0.9678838539375275,0.8345798504179498,0.5732512098548174,0.9678838539375275,0,1,2,6,11,14,17,27,29,30,34,35,37,40,43,44,45,46,47,48,52,53,54,57,61,62,63,65,66,68,70,74,75,76,83,86,89,92
0.666080070391553,0.9674439067311923,0.8099428068631764,0.5214840885760376,0.7366182724739698,1,3,6,7,12,13,16,17,18,22,23,26,27,29,32,34,35,40,42,44,46,49,50,51,54,56,57,59,66,67,69,70,73,74,81,83,86,92
0.5206041941633671,0.9681771520750844,0.9601114532922715,0.6987828127291392,0.9681771520750844,2,3,7,12,20,22,23,25,26,29,32,34,36,37,38,39,42,43,47,50,54,55,56,57,59,61,62,64,69,74,76,78,79,80,82,83,86,89
0.9681771520750844,0.9681771520750844,0.9646575744244024,0.8599501393166153,0.9681771520750844,0,5,8,10,11,16,20,21,23,25,26,27,33,36,38,42,44,45,46,50,52,53,55,57,58,62,63,64,65,68,72,79,80,86,87,88,89,91
0.5915823434521191,0.7592022290658454,0.9646575744244024,0.9436867575890893,0.8466050740577797,0,1,2,9,10,11,12,13,15,17,19,22,23,25,28,29,32,33,34,41,43,44,47,48,52,53,58,59,62,64,67,68,72,74,79,83,89,90
0.6269247690277167,0.7571491421029476,0.9608446986361636,0.5065258835606394,0.7367649215427482,0,1,2,3,5,8,10,12,15,19,20,24,26,34,42,45,48,49,50,52,53,54,55,56,59,61,66,68,71,73,74,77,78,79,84,85,90,92
0.6327907317788533,0.7121278779879747,0.9646575744244024,0.6810382754069512,0.6555213374395072,1,3,4,10,16,17,18,19,22,24,25,26,29,33,34,37,38,39,40,41,52,53,54,55,58,60,65,69,70,71,73,79,81,82,83,84,86,92
0.5766241384367209,0.8691890306496554,0.9648042234931808,0.7295791171726059,0.849538055433348,1,2,6,11,16,20,22,24,25,26,28,31,32,33,34,37,38,40,42,45,48,51,53,55,56,58,59,60,63,68,70,72,76,79,82,83,84,91
0.6084469863616366,0.9206628537908784,0.9599648042234932,0.8920662853790878,0.7036222319988268,1,2,3,11,16,17,19,21,23,25,30,32,33,34,39,40,41,46,47,49,52,53,54,57,62,63,68,71,73,75,76,80,81,84,86,87,89,91
0.5921689397272327,0.9675905557999707,0.9605514004986069,0.5123918463117759,0.9675905557999707,1,4,5,6,8,10,12,18,22,23,24,29,35,36,38,40,42,43,46,50,53,55,56,57,59,61,66,67,70,72,73,74,75,76,83,84,89,90
0.7282592755536003,0.9680305030063059,0.9606980495673852,0.552866989294618,0.9680305030063059,3,4,6,8,10,12,15,20,23,24,27,29,31,32,33,35,42,46,47,50,54,56,61,66,68,72,73,75,76,78,80,81,82,85,86,88,89,90
0.6140196509752163,0.9102507699076111,0.9650975216307377,0.5138583369995601,0.9241824314415603,0,1,6,7,10,11,14,17,18,20,21,25,26,29,34,35,37,41,42,44,45,46,48,50,54,55,56,58,67,71,72,73,77,82,87,88,89,90
0.7024490394485995,0.9680305030063059,0.9626044874615046,0.532629417803197,0.9680305030063059,2,4,6,8,10,11,12,13,18,23,24,25,26,27,29,34,40,41,51,52,56,58,59,60,61,64,69,70,71,72,76,78,82,86,87,88,89,92
0.5449479395805836,0.9678838539375275,0.9646575744244024,0.8524710368089162,0.9678838539375275,1,9,11,12,16,18,19,20,22,24,25,31,32,33,36,37,40,43,47,50,52,53,55,58,59,60,63,64,65,67,68,72,75,78,82,85,86,89
0.7782666080070392,0.9675905557999707,0.9649508725619592,0.673559172899252,0.8297404311482622,3,4,5,6,8,10,11,15,17,18,19,21,22,23,27,29,32,34,36,38,41,42,43,46,47,53,58,60,66,69,71,72,74,77,78,85,86,92
0.6039008652295058,0.9674439067311923,0.9650975216307377,0.8417656547880921,0.9674439067311923,1,2,4,6,7,8,9,11,14,15,21,23,29,31,32,34,35,40,41,42,43,46,47,48,49,50,58,59,61,63,68,73,77,78,82,84,85,88
0.5508139023317202,0.9678838539375275,0.8222613286405631,0.6968763748350199,0.9678838539375275,0,2,6,11,15,17,20,21,24,30,36,38,40,42,44,49,52,53,54,55,60,62,64,65,67,70,71,72,73,74,78,80,84,85,86,89,91,92
0.6823581170259568,0.8548174219093708,0.9649508725619592,0.9407537762135211,0.7250329960404751,1,4,6,8,9,10,11,17,18,21,27,30,34,35,37,38,41,42,45,46,49,50,52,53,54,56,58,64,67,71,72,73,74,79,80,82,84,86
0.5176712127877988,0.7204868749083443,0.9483795277899986,0.8948526176858776,0.77357383780613,0,1,2,5,8,10,13,14,15,19,22,27,28,32,36,37,38,39,40,42,43,49,53,59,63,64,66,69,72,73,76,78,80,83,84,86,87,92
0.6929168499780026,0.6388033435987681,0.9608446986361636,0.7759202229065846,0.7754802757002494,1,8,9,11,13,15,17,18,20,22,23,30,31,32,34,35,36,37,41,42,43,44,45,48,51,52,54,57,61,66,73,76,77,79,81,86,88,91
0.5766241384367209,0.715060859363543,0.9479395805836633,0.5404018184484528,0.908784279219827,0,3,7,12,13,14,15,16,18,19,20,22,23,24,27,28,30,36,40,41,44,46,48,49,50,52,53,57,63,64,67,68,71,72,75,81,83,87
0.6257515764774894,0.9680305030063059,0.9650975216307377,0.6766388033435987,0.9680305030063059,1,2,4,8,11,12,14,15,19,22,25,27,28,30,31,37,39,40,43,48,52,54,56,57,58,60,63,66,67,69,71,72,74,75,77,79,89,92
0.6429095175245637,0.7754802757002494,0.5603460918023171,0.7402844991934301,0.7693210148115559,1,8,10,14,16,17,19,23,24,25,26,27,29,30,31,33,34,38,39,41,42,44,51,53,57,67,69,71,72,73,76,79,80,82,86,89,91,92
0.6603607567091949,0.848804810089456,0.9648042234931808,0.9414870215574132,0.6521484088576037,1,4,8,12,17,18,19,23,25,26,27,30,33,34,36,41,42,43,46,48,49,51,52,54,57,58,64,69,70,72,73,78,79,82,83,85,90,92
0.5786772253996187,0.9680305030063059,0.9470596861709928,0.9489661240651122,0.9681771520750844,0,5,8,10,11,12,13,19,25,27,32,33,34,35,36,37,38,39,42,44,49,50,51,54,58,59,61,64,71,74,76,77,78,82,83,87,89,92
0.670332893386127,0.7122745270567532,0.9649508725619592,0.634843818741751,0.6404164833553307,2,3,10,12,15,17,18,21,22,23,26,28,29,30,32,36,41,44,45,46,49,52,53,54,56,57,58,59,60,66,68,70,76,83,89,90,91,92
0.5842498900131984,0.9675905557999707,0.8351664466930635,0.8282739404604781,0.9675905557999707,1,7,8,13,16,17,24,27,29,33,36,38,39,41,42,44,47,48,50,51,52,53,54,56,57,58,62,68,69,71,72,74,76,77,85,89,90,91
0.9675905557999707,0.9674439067311923,0.9604047514298284,0.6924769027716674,0.9674439067311923,0,2,5,6,7,8,9,11,12,14,16,21,25,26,27,28,31,34,39,40,43,45,47,48,51,63,66,67,69,72,73,74,76,79,82,86,88,89
0.7263528376594809,0.9674439067311923,0.8263675025663587,0.5277899985335093,0.9674439067311923,0,1,3,5,6,9,11,15,16,17,19,20,21,22,24,32,34,35,38,39,42,43,46,48,49,54,59,65,69,70,71,72,73,74,77,80,83,89
0.6750256635870362,0.8210881360903358,0.9650975216307377,0.9048247543628098,0.7734271887373515,2,4,5,6,10,14,15,16,18,22,26,27,29,37,38,46,47,50,51,53,54,56,57,58,60,61,62,63,65,69,73,74,75,76,78,79,80,90
0.9680305030063059,0.9680305030063059,0.9608446986361636,0.8606833846605074,0.9681771520750844,0,1,5,10,12,19,20,22,23,29,31,35,36,37,38,39,47,52,54,55,56,62,65,66,67,75,76,77,78,79,80,82,83,86,87,88,91,92
0.9680305030063059,0.967737204868749,0.9604047514298284,0.798064232292125,0.9680305030063059,1,5,8,9,10,12,15,17,23,24,26,27,30,31,32,33,38,39,40,43,45,47,54,55,56,57,59,60,62,63,65,70,73,77,78,79,82,90
0.6322041355037396,0.7256195923155888,0.947499633377328,0.6212054553453585,0.7204868749083443,1,10,12,13,15,19,20,21,23,24,25,28,31,33,34,35,36,37,38,39,41,42,44,46,54,55,56,64,68,71,72,73,75,77,81,84,91,92
0.5541868309136238,0.8885467077284059,0.8345798504179498,0.7580290365156181,0.7184337879454465,0,3,6,10,12,13,15,17,19,22,23,29,31,32,33,35,39,40,44,45,46,48,50,58,59,62,66,67,70,71,74,76,77,81,86,87,91,92
0.597594955272034,0.9675905557999707,0.9649508725619592,0.6266314708901598,0.9675905557999707,4,7,8,10,11,12,16,23,25,27,28,31,35,38,40,46,47,49,57,58,59,60,61,63,65,66,70,72,74,79,80,81,82,83,85,87,90,92
0.9674439067311923,0.9674439067311923,0.9650975216307377,0.6706261915236839,0.9674439067311923,1,5,6,9,13,15,22,23,26,27,28,31,34,36,42,44,47,49,50,55,56,57,58,59,60,61,65,67,68,69,71,74,75,82,84,87,89,92
0.5493474116439361,0.9674439067311923,0.9649508725619592,0.9397272327320721,0.9674439067311923,3,4,5,7,10,11,15,18,20,21,24,25,26,27,29,30,32,33,36,37,40,42,43,46,49,51,54,58,61,73,74,77,79,80,81,86,91,92
0.6236984895145916,0.7621352104414137,0.9604047514298284,0.7806129931074938,0.845285232438774,0,1,3,7,11,15,16,19,20,22,24,26,29,31,32,33,35,36,38,40,41,46,47,49,60,62,64,71,73,75,76,79,81,82,85,86,87,91
0.5329227159407538,0.8139023317201936,0.9649508725619592,0.9445666520017598,0.7438040768441121,0,2,3,10,12,13,19,20,21,24,25,31,32,34,36,37,42,43,44,46,47,50,53,54,56,58,59,62,64,68,70,73,77,78,81,83,86,91
