0.4798673614400758,0.3765987683562293,0.344860255802937,0.3064898152534344,0.56608242539081,0,1,2,3,4,5,6,7,8,10,11,12,14
0.40028422548555187,0.3803884414969209,0.42112742775935574,0.2918048318332544,0.5357650402652772,0,2,4,5,6,7,8,9,11,12,13,14,15
0.4476551397441971,0.4808147797252487,0.4206537186167693,0.2723827569872099,0.5026054002842255,0,1,2,3,4,5,7,8,9,11,13,14,15
0.5243960208432022,0.5305542396968261,0.4130743723353861,0.30317385125532925,0.4992894362861203,2,3,4,5,6,7,8,9,10,11,12,13,14
0.46660350544765516,0.42491710090004736,0.35243960208432024,0.37138796778777833,0.516816674561819,0,1,2,3,4,5,7,8,10,11,12,13,15
0.5253434391283752,0.5466603505447655,0.4097584083372809,0.4793936522974893,0.5461866414021791,1,2,3,4,6,7,8,9,10,11,13,14,15
0.5461866414021791,0.5428706774040739,0.354334438654666,0.39270487920416863,0.5296068214116533,0,1,3,4,6,7,8,9,10,12,13,14,15
0.47134059687351965,0.5253434391283752,0.42207484604452866,0.3638086215063951,0.5490288962576978,0,2,3,4,5,6,7,8,9,11,12,13,15
0.44576030317385124,0.502131691141639,0.39459971577451447,0.35575556608242537,0.5016579819990525,0,1,4,5,6,7,8,9,10,11,12,13,15
0.42444339175746093,0.37801989578398865,0.3415442918048318,0.3225959261013738,0.516816674561819,0,1,2,3,5,6,7,8,10,11,12,14,15
0.4613927048792042,0.5267645665561346,0.43107531975367125,0.38986262434864993,0.5357650402652772,0,2,3,4,5,6,8,9,10,11,13,14,15
0.39933680720037895,0.40360018948365706,0.394126006631928,0.3458076740881099,0.4992894362861203,0,1,2,3,5,6,7,8,9,10,11,13,14
0.4798673614400758,0.438180956892468,0.3467550923732828,0.48744670772145904,0.5651350071056371,0,2,3,4,6,7,8,10,11,12,13,14,15
0.4144954997631454,0.5286594031264803,0.4173377546186641,0.354334438654666,0.5442918048318333,0,1,2,4,5,6,7,8,9,10,11,12,13
0.5258171482709616,0.55139744197063,0.35338702036949315,0.324964471814306,0.5163429654192326,0,1,3,4,5,7,8,10,11,12,13,14,15
0.44576030317385124,0.43012790146849833,0.34059687351965895,0.32070108953102794,0.5447655139744197,0,1,2,3,4,5,6,7,10,11,12,14,15
0.43012790146849833,0.37423022264329703,0.40312648034107057,0.4789199431549029,0.3694931312174325,0,1,2,3,6,7,8,9,10,11,13,14,15
0.4798673614400758,0.5040265277119849,0.4135480814779725,0.3036475603979157,0.502131691141639,0,3,5,6,7,8,9,10,11,12,13,14,15
0.4770251065845571,0.44291804831833254,0.40644244433917576,0.3514921837991473,0.5442918048318333,0,1,2,3,4,5,6,8,9,10,11,12,13
0.4670772145902416,0.3979156797726196,0.36096636665087634,0.3638086215063951,0.502131691141639,0,1,2,3,5,6,7,8,9,10,12,13,15
0.4078635717669351,0.36901942207484606,0.42112742775935574,0.30791094268119373,0.4992894362861203,0,1,2,3,5,6,7,8,9,11,12,13,14
0.5570819516816674,0.5476077688299384,0.36238749407863574,0.26243486499289437,0.5026054002842255,0,1,3,4,5,6,7,8,9,10,11,14,15
0.467550923732828,0.5296068214116533,0.42160113690194223,0.3983893889152061,0.5466603505447655,0,1,3,4,6,7,8,9,10,11,12,13,15
0.3983893889152061,0.41212695405021316,0.35575556608242537,0.48697299857887255,0.5206063477025107,0,1,2,3,6,7,8,10,11,12,13,14,15
0.5258171482709616,0.5300805305542396,0.4116532449076267,0.3173851255329228,0.5300805305542396,0,1,3,4,5,6,7,9,10,11,12,13,14
0.43202273803884417,0.517764092846992,0.4069161534817622,0.31217432496447184,0.4992894362861203,0,1,2,3,4,5,7,8,9,10,11,12,14
0.49976314542870676,0.5362387494078635,0.36238749407863574,0.3287541449549976,0.5580293699668404,1,2,3,4,5,6,7,8,9,12,13,14,15
0.4670772145902416,0.5348176219801042,0.40928469919469446,0.30601610611084795,0.5490288962576978,0,2,3,4,5,6,8,9,11,12,13,14,15
0.44576030317385124,0.4798673614400758,0.44291804831833254,0.3420180009474183,0.5490288962576978,0,1,2,4,6,7,8,9,10,12,13,14,15
