lap_scr,sim_ent,svd_ent,var_src,spc_ent,mut_cor,mici,mdcm_eig,lin_dep,lin_rep,mcfs_s,rsp_val,anv_f,rlf_val,inf_gain,mrmr_v,erf_val
0.14859980855655222,81.62240718585795,0.12436693440072055,0.13605352145420982,3.755815593669101e-13,0.3197289508900023,0.0028892951991684387,8.247625406031539e-07,510.65308162871725,37.622717659338626,323.00622521087865,1147.13523978595,1179.9479229996173,0.40645551178744443,0.8033459338013704,444.3985190400115,2.892155871608053
0.3720985958759599,118.77307269973166,0.11084525665170553,0.20157221017970067,2.1975762609666413e-12,0.944985653377524,0.0034975518028128524,2.974342679055835e-06,476.8553615617074,36.79149750300742,244.40808279882214,1122.3264563521277,4048.239240709321,0.4152838749667169,0.8890324275886141,2009.7496331285333,2.1047119728303123
0.11806507907953057,138.67962579951507,-0.009494803437069876,0.24724851149215094,6.37050886619814e-13,2.034471331987876,0.0029050716035034507,1.7875954501653158e-07,697.1354364003583,35.93120012912298,316.2855723330168,1107.1264251213352,2190.277060630752,0.5054986979006943,1.2488790689060978,649.0595445905914,2.533190027371149
0.10982381821066264,119.52347926667748,0.042369948137530145,0.2767238873753863,4.311200702889962e-13,0.9673963691438718,0.0037446158946060903,5.362797525952236e-06,554.7526353959199,35.581197999394696,249.48313684865843,1091.5483926093218,2036.1100988635471,0.37218321175836444,0.7660154151513932,1056.7284172004233,2.4913315329903387
0.15358748698533858,98.35859339454883,0.14099761517834697,0.14138722115588676,4.208199557282998e-13,0.6007224492686052,0.0029678256193970062,1.2148170000958804e-06,442.00734529206045,37.61472856167338,253.54150358958267,1142.239457736346,2820.1559642327666,0.5210476541647326,0.8971976394866847,1436.8802326539644,2.3833851738481218
0.15196321957336295,117.11193334528392,0.04210875674624415,0.27585850364883974,3.9940849538104325e-13,0.908798212365753,0.0037359578687444495,4.552224597033711e-06,602.1360353377931,35.87940045402897,250.60751160549128,1093.0800926605132,601.9980386074469,0.3974960872078218,0.6737356118673912,228.85542467888254,3.4101948460196208
0.16416260045998735,112.42624664898875,0.037499152067384856,0.27573606113674975,5.138845616240818e-13,0.7571519100683206,0.003728519249273324,4.597085888683719e-06,635.3352223037975,35.604969784275234,269.33672691412653,1092.3836137265946,1076.1361128521921,0.40588453637110783,0.7490354448998273,486.97115598660673,2.952598262255993
0.17939867593773987,85.90974120570137,0.12858630413392547,0.13265987121317124,5.429541767171973e-13,0.35776973625062025,0.002810989808618665,7.534664410684285e-07,505.5873242029826,37.91917293477451,207.8595124068911,1148.1550078422351,16789.645823845472,0.7415479431593417,1.534283129244835,6146.286197220951,1.1532657595394882
0.17370966187582543,119.50709395176884,0.11376532012346008,0.20184631544021914,1.2254378543112216e-12,0.8092140995787038,0.00351379500721255,3.1161018048628516e-06,456.6271454671984,36.98617140015584,236.27181153876967,1122.140953662393,643.6939484543805,0.21410988578038298,0.6256619206796905,335.0462401985893,3.5223792167885963
0.10865508945141097,161.23343965980854,-0.03370421395647849,0.3083514015113932,1.491296756223409e-12,2.4967129809530175,0.003754447575490996,4.954061485546007e-07,698.5935446227099,34.99325831667034,300.9249746085721,1087.3183796717626,4191.838337945708,0.5685603450328645,1.3735158676162875,1418.6785458858142,2.242215273013931
0.15903190515989557,58.57271743663094,0.18143714641428232,0.15861536281179248,1.1493969724703166e-13,-4.440892098500626e-16,0.003718350931237263,2.444634366753533e-06,244.99868862866813,46.77139477869385,71.72914305496609,1137.202621680372,163.38452753932353,0.2000000000000002,0.24488960285116868,94.18038106911094,8.151366543717968
0.16645733652219166,97.52390646249796,0.13532514279756658,0.14032285307258086,4.716643542076191e-13,0.620043413806528,0.0029520177767350525,1.2009626116486166e-06,449.9847204684173,37.87929926270703,257.2660193672033,1144.9742984447478,16383.968110589887,0.7641569836034338,1.3942665011505206,8316.026893611624,1.0791186295861812
0.08136708147390853,145.858807965432,-0.04459820968223216,0.4060492509960328,4.5618710260757e-13,1.2833610012010457,0.005101220055189155,2.0488313127507973e-05,814.8860131501137,33.750439044626965,286.7299598197902,1045.009638138658,4044.713054156876,0.4512394657676686,0.873949597362226,2158.5415029158157,2.1015866467577147
0.15171818307796966,124.8303443298091,0.08100867193776207,0.11875322726990596,6.561638849134521e-13,1.9548244119077003,0.0024728986052362026,6.786209592318161e-08,567.2004498892102,37.720759617738324,252.74516091858214,1153.050913301186,5558.5914288451995,0.7152549322107405,1.5472096325713807,1775.7310399101884,1.9077148886585846
0.15017295918903312,95.18942094008787,0.14010986119901858,0.14151979129547954,3.7845415594029527e-13,0.4686358854241459,0.0029751075779550704,1.207999445692872e-06,465.74066831928917,37.63464501818776,264.4194610566517,1141.993959530962,1110.54362076375,0.35348961170814175,0.7767155437808053,546.3477436547909,2.9100198959462626
0.18957632178451306,90.83341229925865,0.13567691751813626,0.13720184814344427,3.6703204828724355e-13,0.5298892108986795,0.0028873698622556773,1.0597211715265547e-06,475.6495100466442,37.85064742800295,217.98181244521615,1145.1646478830567,976.6859831689355,0.31323580877720963,0.7598018922400707,467.6069172928383,3.494983344653867
0.12235882167434256,103.91432278404321,0.14458963183591145,0.1403228530725806,6.394486461905197e-13,0.7197077482966485,0.0029476912376072625,1.1593178606328093e-06,457.74682217682465,38.00422542312805,222.51718512714285,1142.8860392791669,16462.112091400337,0.6559412817794844,1.4006165664682075,7714.201289646282,1.1486752666568545
0.09979945418564212,144.17957272320598,-0.011099148664514225,0.25418650558706785,6.973167539599548e-13,2.172712210379781,0.0029323802559122272,8.463918167161402e-07,673.1772530993262,35.51748402559697,269.16857574477314,1103.3171855936532,10361.485009833461,0.8295675543840231,1.6477923129314493,3763.4340135581847,1.3392169075642988
0.09899777261892057,135.25323589759495,0.0183340832118164,0.0917660022292525,9.299232628019645e-13,3.0514433589612766,0.002085360606673789,1.5011782033326146e-09,615.2548069119139,38.048645112039765,205.2134243470378,1165.9490543517759,7188.570197872461,0.9156434549756501,2.1845241546482503,1649.2064877722203,1.8601947581720213
0.14217766272155818,125.29102040323103,0.08795859808617035,0.11897836608091378,6.13869897636295e-13,1.9146536719223959,0.0024833099426237668,1.0797401364250435e-07,574.9599392082839,37.69220265129974,249.0446056803023,1152.2980199071155,2555.416636608849,0.5604881808059957,1.3229155256492353,829.3833252165263,2.439254779679492
0.08962187127969568,112.0402710114383,0.036331421931261154,0.2725719390229898,6.496027423695655e-13,0.8358642894824131,0.0036658264881262517,4.21473498919617e-06,631.6121880651006,35.95700563501486,244.6488434370318,1095.2818343262104,726.3091945553373,0.23000996508252414,0.6768247026779053,319.2468692414243,3.797516953782325
0.13977443568433912,114.46233870192312,0.07866154421259441,0.11455712691930789,6.74246379598569e-13,1.490863306131081,0.0024354488087343293,1.8587456026009765e-07,634.9825600144338,37.523813104687854,212.05603412447763,1155.7350271214152,6811.027371034281,0.7724568149691265,1.6374672728897042,2260.5908670311183,1.5976573680194646
0.11295934429888865,97.9978738948306,0.10435678791655967,0.29829790249433225,4.330175641288229e-13,0.29004009702472855,0.005294356461690963,1.183143693154994e-05,364.892373180085,43.82717946750434,13.895483920182635,1079.1574063132769,121.00369468310049,0.1444726407613004,0.1871729882637021,46.71251844905617,7.498865810959728
0.1698955274027771,124.54913809877263,0.08398234066172616,0.11886476127099274,6.331998303708561e-13,1.8556805831599195,0.002478540315146098,1.2627770160284562e-07,589.0700898793501,37.61356716362487,256.7091984075852,1152.5965931660628,4816.581030755652,0.7209304688351242,1.478565819102396,1639.127630811848,1.8679007784922652
