0.8970092340658233,0.896642774852474,0.8801742933909927,0.8995771451608066,0.9000691524465431,0,1,2,3,4,6,7,9,10,11,13,14,15,18,19,20,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.8872909282122092,0.886835576253141,0.87210774291886,0.8973749741148546,0.8993968139860514,0,1,2,3,4,6,7,9,10,11,12,13,14,16,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38
0.8955206216209964,0.8955184065964942,0.8783498286273975,0.8990304647093595,0.8997649827936949,0,2,3,4,5,6,7,9,10,12,13,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,38
0.8928916663150007,0.892537343958133,0.8780926243217869,0.8990496859907282,0.899033121407131,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,28,29,30,32,33,34,36,37,38
0.8904585267780218,0.8899205489327959,0.8781819189533808,0.9002651721298399,0.8993149458747454,0,1,2,3,4,5,6,8,9,10,11,12,14,15,16,18,19,20,21,23,24,25,27,28,29,30,32,33,34,36,37,38
0.8996505578696342,0.8995598406957696,0.8812358723078627,0.9001889849734594,0.9013872466634522,1,2,3,4,5,6,7,8,9,10,12,13,17,18,19,20,22,23,24,25,26,27,28,29,30,32,33,34,35,36,37,38
0.8953154281293021,0.8952807296150389,0.8787236517655229,0.8975475309277768,0.8990815490265913,0,1,2,3,4,5,6,8,9,10,11,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,35,37
0.8885590893271513,0.8885004624930337,0.8751907977798349,0.8976111560312449,0.8981372819037291,0,1,2,3,4,5,6,7,9,10,11,13,14,16,18,19,20,21,22,23,24,25,26,29,30,31,32,33,34,35,37,38
0.8963094538080294,0.8961576796134552,0.8805858376636697,0.8972754286975877,0.8993491700728407,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,28,29,30,31,35,36,37,38
0.8946458846198486,0.8944713632293992,0.8770343063435856,0.8982581710413817,0.8994003100174235,0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,26,28,30,31,32,33,35,37,38
0.8951203295601902,0.8948134946810465,0.8771320194628826,0.8983108757260588,0.8995550370781239,0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,25,26,27,28,29,30,31,32,35,37
0.8902021353612298,0.8897062438131519,0.8745881558538455,0.8993276428941918,0.8997495182755916,0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,19,20,21,22,23,24,25,27,28,29,32,33,34,36,37
0.8978716137740766,0.897676751351338,0.8812251910921083,0.8995920375773879,0.8992031561474526,0,1,2,3,4,5,6,8,9,10,13,14,16,17,18,19,20,21,23,24,25,27,28,29,30,31,32,34,35,36,37,38
0.8925609534315362,0.8919338109057289,0.8736711781237316,0.9004047455367146,0.8990804946727207,0,1,2,3,5,6,7,8,9,10,11,13,14,15,16,17,20,21,22,24,25,26,27,28,29,30,31,32,34,35,36,38
0.8973531019260479,0.8971151856499322,0.88081851419959,0.8973690907462816,0.8987662888977335,0,3,4,5,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,34,35,36,37,38
0.89549846937648,0.8951299830744771,0.8793776208283575,0.9000403451454061,0.8990878827604218,0,1,2,3,4,5,6,8,9,10,11,13,14,15,16,17,18,20,23,24,25,26,27,28,29,30,31,32,34,35,36,37
0.8990283009567143,0.8988561312325305,0.8800540411237351,0.9001678834873056,0.8986705988701328,0,2,4,5,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,28,30,31,32,33,34,35,36,37,38
0.89210517347108,0.8914473833234426,0.8759094514737223,0.9000347375268688,0.9003027056048428,0,1,2,3,4,5,6,7,8,9,10,12,13,15,16,19,20,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38
0.8925233896877716,0.8921164465844406,0.8781543968047466,0.8997290222481794,0.8997089834768539,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,18,19,21,22,23,25,26,27,28,29,31,32,33,34,36,37,38
0.8970840730309816,0.8971399078310339,0.8800535928856577,0.9000232658778348,0.8983757892229324,0,2,3,4,5,8,9,10,11,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,30,31,32,33,34,35,36,38
0.8963057448441412,0.895836034112049,0.8759098326775792,0.9012861598035738,0.899354555011229,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,19,20,21,22,23,25,27,29,30,31,32,33,34,35,36,37,38
0.8998534458379542,0.8996431961511412,0.8797352085997144,0.8968623261566266,0.8996403407604363,1,2,3,4,5,7,8,9,11,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,36,37,38
0.8996069717279049,0.899548901910959,0.880999461188876,0.8975586119787088,0.899763167499137,0,1,2,3,4,6,7,8,9,11,12,14,15,16,17,18,19,20,21,23,24,25,26,27,28,31,32,33,34,35,36,37
0.8985241380491122,0.8982643973147,0.8806195781251953,0.8989311704983656,0.8989928687506166,0,1,2,3,4,5,6,8,9,10,11,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,34,35,36,37
0.896354291701297,0.8962254095264705,0.8789696981652817,0.8994782755562624,0.8991444304490092,0,1,2,3,4,5,6,8,9,10,11,12,14,16,17,18,19,20,21,22,24,26,27,28,29,31,32,33,34,35,37,38
0.8956745661105505,0.8954665512905207,0.8794580097416794,0.8989805096774116,0.8989625918630755,0,1,2,3,4,6,7,8,9,10,11,12,13,16,17,18,19,21,22,23,24,25,26,28,29,30,31,33,34,35,36,38
0.8974963735315555,0.897229608754395,0.8806204855777955,0.8977189368610509,0.89862826333414,0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,34,35,36,37
0.8922094995845635,0.8919433968084556,0.8769514051950207,0.8983965059622625,0.8989543453150312,0,1,2,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,25,26,27,29,30,31,32,33,34,35,38
0.8803815270859653,0.8808300305331092,0.8633141941353786,0.8882818820765142,0.8866106142362981,0,1,2,3,4,5,6,7,8,10,11,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,30,31,32,34,35,37
0.8897600954453879,0.8893503309623719,0.873257876326395,0.8977976302514425,0.8981656308572463,0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,29,30,31,33,34,35,36,38
0.898269638076246,0.8981120197235043,0.8812326076809965,0.8993477748446054,0.8995891588677181,0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19,21,26,27,28,29,30,31,32,33,34,35,36,37,38
0.8905254684997654,0.8901903919926454,0.876376854559414,0.8997099598603784,0.8994858587239865,0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,18,19,21,22,23,24,25,26,27,29,30,31,32,33,34,35,36
0.8941423916646062,0.8938739573035711,0.8793699629477,0.8983304539486838,0.8991269380222207,0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,28,29,30,31,34,36,37
0.8952952656186458,0.8950366329185575,0.8808158422459889,0.8960469592500161,0.8958339356199991,0,2,3,4,5,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,31,33,34,35,36,37,38
0.8973365423656449,0.8971692978798633,0.8812251802159788,0.8998838694887326,0.8995415154950193,1,2,3,4,5,6,7,8,9,10,11,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,32,34,35,36,37,38
0.8948961666853019,0.8947684669626005,0.8787236850115967,0.8994349502434514,0.8995780730813003,0,2,3,5,6,7,8,9,10,11,12,13,16,17,18,19,20,21,22,23,24,25,28,29,30,31,32,33,34,35,37,38
0.8834780860274949,0.8837383907529165,0.8667996562051682,0.8927869300399406,0.893595837167588,0,2,3,4,5,6,7,8,10,11,12,14,15,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36
