0.7372836899656934,0.7372020265181054,0.7330948055797418,0.7546040101139273,0.7276880602110024,1,12,13,14,18,19,21,23,24,27,28,29,30,31,35,38
0.8882606081216738,0.8883620060552966,0.8756879135878676,0.8930622134369745,0.8917389445656094,3,4,6,9,10,15,17,18,20,21,22,24,25,27,31,36
0.8882091461507087,0.8881240485145386,0.8745578432531163,0.895729806066357,0.8948908837109997,0,2,4,7,8,9,11,12,13,14,18,26,31,35,36,38
0.8394735811003943,0.8402414001272944,0.8265228907429493,0.8661521890125868,0.8640028386117107,1,2,4,7,11,12,13,14,16,18,19,20,22,26,30,38
0.8640756274114696,0.864479817480745,0.8515778384078274,0.8783729257637135,0.8751250868418472,1,4,8,11,12,15,18,19,24,25,26,27,31,34,35,37
0.8359207420053986,0.8364314901946953,0.8126921457093736,0.8694091454747348,0.867916463009231,2,3,4,7,11,12,20,22,24,25,26,30,31,33,37,38
0.8589321008058715,0.8589641178512027,0.843454386062569,0.8813749339833009,0.8751791072196765,1,2,4,8,12,13,14,17,22,23,24,27,29,30,33,38
0.8835291151468702,0.8834047845964085,0.8678391148925968,0.8961693071869742,0.8924413702758743,2,7,8,9,10,13,15,16,20,21,23,27,32,33,34,37
0.8701728975085357,0.8703916513523555,0.8513148053874564,0.8822516412380379,0.8803689281563674,4,7,8,10,12,15,21,22,24,26,27,32,35,36,37,38
0.8323202406448431,0.8336378078595428,0.8171722658770422,0.8563235589148781,0.844373511427924,2,5,6,11,12,14,18,19,22,26,28,30,34,35,37,38
0.8870955773263846,0.8869273477622216,0.8710720479577557,0.8962837853559611,0.8962549590285271,0,1,5,6,7,9,15,20,21,22,25,26,27,34,35,36
0.7710245900187519,0.7721571044067269,0.7490859750221162,0.8220171379272719,0.8059630310807321,1,2,3,4,10,11,12,14,17,18,20,22,29,30,31,32
0.8323356350639717,0.8328218404350753,0.8151942086832685,0.8562919350252656,0.8556875993624342,0,2,4,5,6,10,17,18,19,21,22,24,26,27,30,31
0.883777276651277,0.8838049284272231,0.8688804089108503,0.8955264324489206,0.8934623316997842,0,1,2,3,8,9,13,16,23,24,25,26,32,33,34,37
0.78301055848656,0.7838921479053459,0.7800777164378624,0.8073872527808424,0.7961020092504073,3,4,12,14,15,17,19,21,24,25,26,29,35,36,37,38
0.8317340320321321,0.8320955460934194,0.8153665113180232,0.8604957772044471,0.8549351561206759,0,2,4,6,12,14,16,17,18,21,23,24,29,32,37,38
0.8617321410719284,0.8618709732837839,0.8468231890275696,0.8836636095356827,0.8778360188706189,1,2,3,4,8,10,12,14,25,26,27,28,29,32,35,38
0.8635285323254045,0.8637608985863944,0.8445621630551127,0.8781843918143343,0.8774248627711063,2,4,5,6,8,13,15,18,21,24,25,26,27,30,37,38
0.8830406973637652,0.8828774411258562,0.8682636749431936,0.8963981831152759,0.895519007925652,0,3,5,6,8,9,13,14,15,16,19,20,22,30,31,32
0.8740723606071431,0.8744330709388455,0.8520561773966695,0.8873017277196074,0.8802330174702645,1,2,7,8,13,17,18,21,23,24,25,26,28,32,34,38
0.7650135469756159,0.7659512160083319,0.755509487976777,0.7912056846302259,0.7741434237774638,1,2,14,16,17,18,19,21,22,23,24,26,28,29,35,37
0.8848845009512698,0.8847982103944994,0.8726716462131958,0.8942241557015419,0.8958099160334615,0,4,5,6,7,9,16,18,19,21,23,26,27,29,34,38
0.8839395067369327,0.8840441723919108,0.8712518543993243,0.8947255277299438,0.8927144058559935,0,2,4,5,9,11,12,13,17,19,20,27,31,32,33,37
0.8848279066333973,0.8846356799412892,0.8693397979449458,0.8961925351739282,0.8954922764907137,0,1,2,5,6,7,8,9,10,24,25,26,28,32,34,38
0.7488752553245623,0.7496877712095651,0.7312848742256037,0.8171487808331012,0.8174518725906228,1,2,3,11,14,15,17,18,21,22,24,29,30,33,34,37
0.8868643514106838,0.8868005763741605,0.8716720612579351,0.8967320039274299,0.8953476959974942,1,3,7,8,9,10,11,13,16,25,28,32,33,34,36,37
0.8441052056385958,0.8444807535395825,0.8319475157137538,0.871559000766966,0.8698859968806116,0,2,4,7,10,11,13,15,17,25,26,27,31,34,35,36
0.8357515959109564,0.8363591750263636,0.8182326460752218,0.8765687874034769,0.8748978785571649,1,5,6,7,12,15,19,20,22,25,26,30,32,33,34,38
