0.5635077117138285,0.5642444503411903,0.5635436002352767,0.5625363041484976,0.5532019167605522,0,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,27,29,30,31,32,33,35,36,37,38,39,40,42,43,45,46,47,48,49,50,51,52,53,55,57,58,59,61,62,63,64,66,68,71,74,75,77,78,79,80,81,82,83,84,85,86,87,88,89,92,93,94,95,96,97,99
0.5716491680969846,0.5721831043755794,0.5715603046727373,0.5716174691611866,0.5668023097095762,1,2,3,4,5,6,7,9,10,11,12,15,16,18,19,20,21,23,24,26,27,28,29,30,31,32,33,34,36,37,39,40,41,42,43,44,45,46,47,48,49,50,52,53,55,56,58,60,61,62,63,65,66,67,69,70,71,72,73,74,75,79,80,81,82,83,84,85,86,88,89,90,91,92,93,94,95,97,98,99
0.562837962071466,0.56392726005048,0.562933689798148,0.5702892262041669,0.5658431981590997,0,1,2,3,4,5,7,8,10,11,13,16,17,18,20,21,22,23,24,25,27,28,29,31,32,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49,50,52,55,56,57,58,59,60,62,63,64,65,66,67,68,69,70,71,72,73,75,76,77,78,79,80,81,82,83,84,85,87,88,90,92,93,94,96,98,99
0.5633506113217166,0.5643243103192803,0.5633452103364169,0.5624254007984892,0.5581175514658917,0,1,3,4,5,7,8,10,11,12,14,15,16,17,18,19,20,21,22,23,25,27,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,57,58,59,60,62,63,64,65,66,67,68,69,70,71,72,75,77,78,80,83,84,85,86,87,88,89,91,93,95,96,97,98,99
0.5645844948970826,0.5672091030474433,0.5646656590466503,0.5632719074168595,0.55508175918493,0,1,2,3,5,6,7,8,10,11,12,13,14,16,17,18,19,20,21,24,25,27,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,46,47,48,49,50,51,52,53,54,56,57,59,61,62,63,64,65,66,68,70,73,74,75,76,77,78,79,80,82,83,84,85,86,87,88,89,90,91,93,95,96,97,99
0.5605052780372926,0.5625173349908807,0.5602885407434122,0.5635215310462878,0.5590043798741962,0,1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,63,64,65,67,68,69,70,71,72,73,74,75,77,79,83,85,87,88,89,92,93,94,95,96,97,98,99
0.5619891342067687,0.5628973840859803,0.5619552875330663,0.5597713515029262,0.5625589520425711,0,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,26,27,28,30,32,33,35,36,37,38,39,40,41,42,43,44,45,47,48,50,51,52,54,55,57,59,60,61,62,63,64,65,67,69,70,71,72,73,74,75,76,77,78,79,80,81,82,84,85,86,91,92,93,94,95,97,98,99
0.5600841170319275,0.5621216638839245,0.5601092990115,0.5780657057738915,0.5780498869870874,0,1,2,4,5,7,8,10,11,12,13,14,15,16,18,19,20,21,23,25,26,27,30,31,32,33,34,35,37,38,39,41,42,43,44,45,46,47,48,49,52,53,54,55,56,57,60,61,62,63,64,65,66,68,69,70,71,72,74,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,94,95,96,97,98
0.5589899602383603,0.5597913399098873,0.5589950817322334,0.5802614633279157,0.578098092960666,0,1,3,5,6,7,8,9,10,11,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,49,51,52,53,54,55,56,60,61,64,65,66,67,68,70,71,73,74,76,77,78,79,80,83,84,85,86,87,88,89,91,92,93,94,95,96,97,98,99
0.5654756171340609,0.5666588551488092,0.5653275250288621,0.5632491649160313,0.5645970542597929,0,1,2,5,6,7,9,10,11,12,13,15,16,17,18,20,22,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,57,58,59,62,63,64,65,66,69,71,72,73,74,75,76,77,78,79,81,82,83,85,86,87,88,89,91,92,95,96,97,98,99
0.5590611299473288,0.5630591060965633,0.5592730001533741,0.5669888266841361,0.5639395135055342,0,1,2,3,4,5,7,10,11,12,13,14,15,16,19,20,21,23,24,25,26,27,29,30,31,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,50,51,52,53,55,56,57,58,59,60,61,62,64,66,67,68,69,72,74,75,76,77,79,80,81,82,83,84,85,86,87,88,90,91,92,93,94,95,96,98
0.5590677426821267,0.5609721041770599,0.5587930771453029,0.5613204600270382,0.5599200109208545,0,1,2,4,5,6,7,8,10,12,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,31,32,33,34,35,38,39,40,41,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,73,75,76,77,79,80,81,82,84,86,87,91,92,94,95,96,98
0.5614131036065061,0.5636283252420528,0.5616158819801569,0.5713440149497968,0.5645243341482902,0,1,2,3,4,7,8,9,10,11,13,17,18,21,23,24,25,26,28,29,30,31,32,33,34,36,37,38,39,42,43,44,45,46,47,48,49,50,52,53,54,55,56,58,59,60,61,62,63,65,66,67,68,69,70,71,72,74,75,76,77,78,79,80,81,83,84,85,86,87,88,89,90,91,92,93,94,95,98,99
0.5681224836401422,0.5687457717913287,0.5681447475249839,0.5667494216418076,0.5600656412084344,0,1,3,4,5,6,7,8,10,11,12,13,14,16,20,21,22,23,24,26,27,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,49,50,51,52,53,54,55,57,59,60,61,62,63,64,65,66,67,68,72,73,74,76,78,79,80,81,82,84,85,86,87,88,89,91,92,93,94,95,96,97,98,99
0.5615976172698527,0.5638421570861079,0.5616214573520772,0.5643455735558189,0.559943108761919,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35,38,41,42,43,44,45,47,48,50,51,52,53,54,55,56,57,58,60,62,63,64,67,69,70,71,72,73,74,76,77,79,80,81,82,83,84,85,86,87,90,91,92,94,95,98,99
0.5598215757782132,0.5624815656407623,0.5599434082949524,0.5654536140965406,0.5625316984420178,0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,17,18,20,21,23,24,25,26,27,29,30,32,34,35,36,37,39,41,42,43,44,45,46,47,48,49,50,52,54,55,56,57,58,59,60,61,63,66,68,69,70,71,72,73,74,75,76,77,78,79,80,82,84,85,86,88,89,90,91,93,94,95,96,97,98
0.5637027042022059,0.5656060030544819,0.5637142105327809,0.5769555733919051,0.5797357454927482,0,1,2,3,4,6,7,8,9,10,11,12,13,14,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,39,41,42,43,44,45,46,47,48,53,54,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,75,76,77,78,81,82,84,85,86,88,89,90,91,92,93,95,96,98,99
0.5551929115512398,0.5569461724605702,0.5550120964777401,0.5661017385564564,0.5600404507283319,1,3,4,5,6,8,9,11,12,13,14,15,16,17,18,19,20,21,22,25,26,27,29,30,31,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,54,55,56,57,58,59,60,62,63,65,66,68,69,70,72,73,74,75,76,77,78,80,81,83,85,86,87,88,89,91,92,95,96,97,98,99
0.5613659484570579,0.5621465010918791,0.5613712690375032,0.5702058344783218,0.5628774602559756,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,20,21,22,23,24,25,26,27,28,30,32,34,35,36,39,40,43,44,46,47,48,49,50,51,52,53,54,55,57,59,60,61,62,63,64,65,66,67,68,69,72,73,75,76,77,78,79,80,82,83,85,86,87,88,89,90,92,94,95,96,97,98,99
0.5645021695003861,0.5649981906345192,0.5643118083345144,0.5756541455061102,0.5818042273143385,0,1,2,3,4,5,6,7,8,9,11,12,15,16,17,18,19,20,21,22,23,24,26,28,29,30,32,33,34,35,36,37,38,39,40,41,42,43,45,46,48,49,51,52,55,56,57,58,59,60,61,62,63,64,65,66,67,70,72,73,75,76,77,78,79,80,81,82,83,85,86,87,89,90,92,93,95,96,98,99
0.5669982573831955,0.567966993537727,0.5671109686217537,0.5636940155682828,0.55550910315582,0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,25,26,28,29,30,32,33,34,36,38,40,41,42,43,45,46,47,48,49,50,51,52,53,55,56,58,59,60,63,64,65,66,67,69,71,72,73,74,75,76,77,78,80,82,83,84,85,87,88,89,90,91,92,93,94,95,96,97
0.5685257762351199,0.5694683387558688,0.5684108621345265,0.5613736986133983,0.5585493910623698,0,1,2,3,4,5,6,7,8,9,10,11,14,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,34,36,37,38,39,40,41,42,43,45,47,49,50,51,53,54,55,56,57,58,59,60,61,63,64,66,68,69,70,71,72,73,74,76,77,78,80,81,82,84,85,86,87,89,90,92,93,95,96,98,99
0.5693210826500653,0.5710147119701858,0.5690911831153735,0.5688301753529392,0.5687512171597009,0,1,3,4,5,6,7,10,12,13,15,17,18,19,20,21,22,24,25,27,28,29,30,33,34,35,36,37,38,39,40,41,43,44,45,46,47,48,49,50,51,52,53,55,56,57,58,59,60,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,86,87,89,90,91,93,95,96,97,98,99
0.562507903329637,0.5645059005518379,0.5624058338425078,0.572153152655395,0.5625058366659322,1,2,3,5,6,7,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,40,42,43,44,45,46,47,49,50,53,54,56,57,58,59,60,61,62,63,64,66,67,70,72,73,74,75,76,77,78,79,81,82,83,84,85,88,90,91,92,93,94,95,96,97,98
0.5648381671294681,0.5660892938105881,0.564901281150152,0.5678188976105356,0.5641685330650011,0,1,2,3,5,6,9,10,11,14,15,16,18,19,20,21,22,23,24,25,26,27,28,30,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,53,55,56,57,60,61,62,66,67,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,93,95,97,98
0.5637014842402082,0.5660726128080646,0.5637212512058469,0.5704415249041477,0.5634732496689119,0,1,2,3,4,6,7,8,11,12,13,15,16,18,19,21,23,26,28,29,30,31,32,33,34,36,37,38,39,41,42,43,44,45,46,47,48,49,50,52,53,54,55,56,57,58,60,61,62,63,64,65,66,68,69,71,72,73,74,75,76,77,79,80,81,82,83,84,85,86,87,89,90,91,93,94,95,96,97,99
0.5672726400834139,0.5681539868365655,0.5672353146664986,0.5634503295783742,0.5570797839667196,0,1,3,4,5,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,44,45,47,49,50,52,53,54,55,56,59,60,61,62,63,64,65,67,68,69,71,72,74,75,76,77,78,79,82,83,84,85,86,87,89,90,91,93,95,96,97,98
0.5681810530418654,0.5695635707240443,0.5682093473413765,0.5722325433885581,0.5607829095549113,0,1,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,27,29,30,31,33,35,36,37,38,39,40,42,43,44,45,46,47,49,50,51,52,53,54,55,56,58,61,62,63,64,65,67,68,70,71,72,73,74,75,76,79,80,81,82,83,84,85,86,87,88,89,90,92,93,95,96,98
0.5603976217446558,0.5624432676790866,0.5602169780246019,0.5638028260237129,0.5601318660602326,0,1,2,3,5,6,7,8,9,11,12,13,14,15,16,18,20,21,23,27,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,66,67,69,72,73,75,77,78,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,97,99
0.5709197047644898,0.5733887481163749,0.5707400240090333,0.5639100731756777,0.5617907520649925,0,1,2,3,6,7,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,33,34,38,39,41,42,43,44,45,46,47,48,49,50,51,52,53,54,56,57,58,59,61,62,63,64,66,67,68,69,71,72,74,75,76,78,81,82,83,85,86,87,88,89,91,92,93,94,95,96,97,98,99
0.5662823478659557,0.5683494718239268,0.5662057031128366,0.5664975939926784,0.5627448742987309,0,1,2,3,4,5,6,8,9,10,12,13,14,15,16,18,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,38,39,42,43,44,45,46,47,50,52,53,55,56,57,58,59,60,61,62,63,64,66,67,68,69,70,73,74,75,78,79,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,98,99
0.5645711646204534,0.5656008155205707,0.5646261762840122,0.5743248225662958,0.5771044685220927,0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,26,27,28,29,32,33,34,35,36,38,39,40,41,42,46,47,48,51,52,53,54,55,56,57,59,61,62,63,64,65,66,67,68,71,72,73,74,75,76,77,78,79,80,81,83,84,85,87,89,90,91,93,95,96,97,98,99
0.5675689342812776,0.5683869525092073,0.5677236676110691,0.5693711609770588,0.5642528096233379,0,1,2,3,4,5,6,7,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,27,28,30,31,33,34,35,36,37,38,40,41,44,45,46,47,48,49,50,51,54,56,57,58,60,61,62,63,64,65,66,68,69,70,71,72,73,74,75,76,77,78,79,80,81,84,85,86,88,89,90,92,93,94,95,96,98
0.561471638294287,0.5624373460317103,0.5617515607023594,0.564657763286267,0.5633827662067138,1,3,5,8,9,10,12,13,14,16,17,18,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,43,44,45,46,47,48,49,50,52,53,54,55,56,58,59,62,63,64,66,67,68,69,70,71,73,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,94,95,97,98,99
0.5621394539597964,0.5645749499108703,0.5623543254450516,0.5689257090467339,0.5658082008206587,1,2,3,4,5,6,7,8,11,12,13,15,16,17,21,22,23,24,25,26,27,30,31,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,54,55,58,59,60,61,62,64,65,67,68,69,70,71,72,74,75,76,77,79,80,81,82,83,84,85,86,87,88,89,91,92,93,94,95,96,97,98
0.5637289244037278,0.5659577063980994,0.5640595761147398,0.5744906596588759,0.568405723850697,0,2,3,4,5,7,8,9,10,15,16,17,18,19,20,21,22,23,25,27,28,29,30,31,32,33,34,36,38,39,40,41,43,44,45,46,48,49,50,51,52,53,54,55,58,59,61,62,63,64,66,67,68,69,70,71,72,74,75,76,77,78,80,81,82,83,85,86,87,88,89,90,91,92,93,94,95,97,98,99
0.5511850677841925,0.5537984705683414,0.5512748952882163,0.5652728402742881,0.5562304813461181,0,1,4,5,7,8,9,10,11,12,14,15,17,20,21,22,23,24,25,27,28,29,30,31,32,33,34,36,37,41,42,43,44,45,46,47,48,49,50,52,53,54,55,56,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,76,77,78,79,80,81,82,84,85,86,87,88,90,92,93,94,96,97,98
0.5613097298595614,0.5640110698479152,0.561309164520232,0.5654391276113705,0.561419462151166,0,2,5,7,8,11,13,14,15,16,17,18,19,20,22,24,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,50,51,52,53,56,57,58,59,62,63,64,65,66,67,68,69,70,72,73,74,75,77,78,79,80,81,82,83,84,86,87,88,89,90,91,92,93,94,95,96,97,99
0.5604414861242877,0.5618897353727117,0.5604719201764741,0.5657091135313224,0.5557751544158964,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50,52,53,54,55,56,57,58,59,60,61,64,65,67,69,70,72,73,74,76,77,78,81,82,83,84,85,86,88,89,90,92,95,96,98
